fileName,className,classComment,commentStart,commentEnd,classCommentSymbolLength,classCommentLineLength
C:\Users\vaano\python_projects\pytorch\.circleci\cimodel\lib\conf_tree.py,ConfigNode,,,,,
C:\Users\vaano\python_projects\pytorch\.circleci\cimodel\lib\visualization.py,FakeGraph,,,,,
C:\Users\vaano\python_projects\pytorch\android\pytorch_android\generate_test_torchscripts.py,Test,,,,,
C:\Users\vaano\python_projects\pytorch\aten\src\ATen\code_template.py,CodeTemplate,"Python 2.7.5 has a bug where the leading (^[^\n\S]*)? does not work,
    workaround via appending another [^\n\S]? inside
 ",14,15,1,1
C:\Users\vaano\python_projects\pytorch\aten\src\ATen\common_with_cwrap.py,Function,,,,,
C:\Users\vaano\python_projects\pytorch\aten\src\ATen\common_with_cwrap.py,Argument,,,,,
C:\Users\vaano\python_projects\pytorch\aten\src\ATen\function_wrapper.py,NYIError,"
Indicates we don't support this declaration yet
",254,255,47,1
C:\Users\vaano\python_projects\pytorch\aten\src\ATen\function_wrapper.py,nested_dict,,,,,
C:\Users\vaano\python_projects\pytorch\aten\src\ATen\gen.py,FileManager,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,LSTMCell,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,LayerNorm,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,LayerNormLSTMCell,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,LSTMLayer,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,ReverseLSTMLayer,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,BidirLSTMLayer,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,StackedLSTM,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,StackedLSTM2,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\custom_lstms.py,StackedLSTMWithDropout,"Necessary for iterating through self.layers and dropout support
 ",306,306,40,1
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\runner.py,DisableCuDNN,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\runner.py,DummyContext,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\fastrnns\runner.py,AssertNoJIT,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\framework_overhead_benchmark\C2Module.py,C2SimpleNet,"
This module constructs a net with 'op_name' operator. The net consist
a series of such operator.
It intializes the workspace with input blob equal to the number of parameters
needed for the op.
Provides forward method to run the net niter times.
",14,19,245,5
C:\Users\vaano\python_projects\pytorch\benchmarks\framework_overhead_benchmark\pt_wrapper_module.py,WrapperModule,"
Wraps the instance of wrapped_type.
For graph_mode traces the instance of wrapped_type.
Randomaly initializes num_params tensors with single float element.
Args:
    wrapped_type:
        - Object type to be wrapped.
            Expects the wrapped_type to:
               - be constructed with pt_fn specified in module_config.
               - provide forward method that takes module_config.num_params args.
    module_config:
        - Specified pt_fn to construct wrapped_type with, whether graph_mode
          is enabled, and number of parameters wrapped_type's forward method
          takes.
    debug:
        - Whether debug mode is enabled.
    save:
        - In graph mode, whether graph is to be saved.
",5,22,717,17
C:\Users\vaano\python_projects\pytorch\benchmarks\framework_overhead_benchmark\SimpleAddModule.py,SimpleAddModule,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\benchmark_caffe2.py,Caffe2BenchmarkBase,"
This is a base class used to create Caffe2 operator benchmark
    
",21,22,61,1
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\benchmark_caffe2.py,Caffe2OperatorTestCase,"
This class includes all the information needed to benchmark an operator.
op_bench: it's a user-defined class (child of Caffe2BenchmarkBase)
which includes input and operator, .etc
test_config: a namedtuple includes test_name, input_shape, tag, run_backward.
When run_backward is false, the run_forward method will be executed, otherwise
run_backward method will be executed.
",103,109,374,6
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\benchmark_core.py,BenchmarkRunner,"
BenchmarkRunner is responsible for benchmarking all the registered
benchmark test groups.

Attributes:
    tag_filter (str): control the benchmarks which matches the tag.
    operator (str): only run benchmark test cases that contains
this filter string in the test case's id.
    test_name (str): only run benchmark test cases that matches this filter,
    this is a case-sensitive substring match and it happens in
    the _keep_test method.
",153,163,443,10
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\benchmark_pytorch.py,TorchBenchmarkBase,"
This is a base class used to create Pytorch operator benchmark.
module_name is the name of the operator being benchmarked.
test_name is the name (it's created by concatenating all the
inputs) of a specific test
",19,23,210,4
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\benchmark_pytorch.py,PyTorchOperatorTestCase,"
This class includes all the information needed to benchmark an operator.
op_bench: it's a user-defined class (child of TorchBenchmarkBase)
which includes input and operator, .etc
test_config: a namedtuple includes test_name, input_shape, tag, run_backward.
When run_backward is false, the run_forward method will be executed,
When run_backward is true, run_forward_eager and _output_mean will be
executed to generate output. Then, run_backward will be executed.
",115,122,461,7
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\benchmark_utils.py,RandomSample,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\c2\add_test.py,AddBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\c2\matmul_test.py,MatMulBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\common\tests\add_ops_list_test.py,UnaryOpBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\common\tests\c2_cpu_gpu_forward_backward_test.py,AddBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\common\tests\jit_forward_test.py,TorchSumBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\common\tests\pt_backward_test.py,AddBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\common\tests\pt_configs_list_test.py,AddBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\common\tests\pt_cpu_gpu_forward_backward_test.py,AddBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\common\tests\random_sample_test.py,AddBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\add_test.py,AddBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\add_test.py,AddmmBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\as_strided_test.py,As_stridedBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\batchnorm_test.py,BatchNormBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\binary_test.py,BinaryOpBcastBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\binary_test.py,BinaryOpBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\cat_test.py,CatBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\chunk_test.py,ChunkBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\conv_test.py,Conv1dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\conv_test.py,ConvTranspose1dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\conv_test.py,Conv2dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\conv_test.py,ConvTranspose2dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\conv_test.py,Conv3dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\conv_test.py,ConvTranspose3dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\embeddingbag_test.py,EmbeddingBagBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\fill_test.py,Fill_Benchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\gather_test.py,GatherBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\linear_test.py,LinearBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\matmul_test.py,MatMulBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\pool_test.py,Pool1dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\pool_test.py,Pool2dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\pool_test.py,Pool3dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qactivation_test.py,QActivationBenchmarkBase,"
Base class for all the activations.
",53,54,35,1
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qarithmetic_test.py,_QFunctionalBinaryArithmeticBenchmarkBase,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qarithmetic_test.py,QFunctionalAddBenchmarkBase,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qcat_test.py,QCatBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qcomparators_test.py,QComparatorBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qconv_test.py,QConv2dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qconv_test.py,QConv2dChainedBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qinterpolate_test.py,QInterpolateBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qlinear_test.py,_QLinearBenchmarkBase,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qlinear_test.py,QLinearBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qlinear_test.py,QDynamicLinearBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qobserver_test.py,QObserverBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qpool_test.py,_QPool2dBenchmarkBase,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qpool_test.py,QMaxPool2dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qpool_test.py,QAvgPool2dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qpool_test.py,QAdaptiveAvgPool2dBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qrnn_test.py,LSTMBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qtensor_method_test.py,_QMethodBenchmarkBase,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qtensor_method_test.py,QMethodTensorInputBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qtensor_method_test.py,QMethodNoInputBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\quantization_test.py,QuantizePerTensorBenchmark,"
Benchmarks both quantization and dequantization.
",47,48,48,1
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\quantization_test.py,QuantizePerChannelBenchmark,"
Benchmarks both quantization and dequantization.
",83,84,48,1
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\quantization_test.py,FakeQuantizeBenchmark,"
Benchmarks fake quantization with default parameters.
",136,137,53,1
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qunary_test.py,QUnaryOpBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\qunary_test.py,QTopkOpBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\softmax_test.py,SoftmaxBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\split_test.py,SplitBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt\unary_test.py,UnaryOpBenchmark,,,,,
C:\Users\vaano\python_projects\pytorch\benchmarks\operator_benchmark\pt_extension\cpp_extension_test.py,TestConsumeOp,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\aten\aten_test.py,TestATen,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\aten\docs\sample.py,MyFunction,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\aten\docs\sample.py,MyModule,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\gloo\gloo_test.py,TemporaryDirectory,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\gloo\gloo_test.py,TestCase,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\nccl\nccl_ops_test.py,NCCLOpsTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\nnpack\nnpack_ops_test.py,NNPackOpsTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\playground\AnyExp.py,AnyExpTrainer,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\playground\compute_loss.py,ComputeLoss,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\playground\compute_topk_accuracy.py,ComputeTopKAccuracy,"Python default arguments are evaluated once when the function is
    defined, not each time the function is called
    This means that if you use a mutable default argument and mutate it,
    you will and have mutated that object for
    all future calls to the function as well.
    def __init__(self, blob_name=['softmax', 'label'], opts=None, topk=1):
 ",12,17,54,1
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\playground\meter.py,Meter,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\playground\resnetdemo\explicit_resnet_forward.py,ResNetModelHelper,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\prof\cuda_profile_ops_test.py,CudaProfileOpsTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\tensorboard\tensorboard.py,Config,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\tensorboard\tensorboard_exporter_test.py,TensorboardExporterTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\tensorboard\tensorboard_test.py,TensorboardTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\contrib\warpctc\ctc_ops_test.py,CTCOpsTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\distributed\file_store_handler_op_test.py,TestFileStoreHandlerOp,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\distributed\redis_store_handler_op_test.py,TestRedisStoreHandlerOp,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\distributed\store_ops_test_util.py,StoreOpsTests,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\device_reduce_sum_bench.py,BenchmarkMeta,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\device_reduce_sum_bench.py,Benchmark,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\device_reduce_sum_bench.py,SumElements,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\device_reduce_sum_bench.py,SumSqrElements,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\device_reduce_sum_bench.py,SoftMaxWithLoss,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\funhash_op_test.py,TestFunHash,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\SparseTransformer.py,NetDefNode,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\sparse_funhash_op_test.py,TestFunHash,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\sparse_reshape_op_test.py,TestSparseMatrixReshapeOp,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\tt_contraction_op_test.py,TestTTContraction,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\experiments\python\tt_pad_op_test.py,TestTTPad,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\allcompare_test.py,TemporaryDirectory,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\allcompare_test.py,TestAllCompare,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\attention.py,AttentionType,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\binarysize.py,Trie,"
A simple class that represents a Trie.
",28,29,38,1
C:\Users\vaano\python_projects\pytorch\caffe2\python\brew.py,HelperWrapper,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\brew_test.py,BrewTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\brew_test.py,BrewGPUTest,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\cached_reader.py,CachedReader,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\caffe_translator.py,TranslatorRegistry,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\caffe_translator_test.py,TestNumericalEquivalence,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\checkpoint.py,Job,"
A Job defines three TaskGroups: the `init_group`, the `epoch_group` and the
`exit_group` which will be run by a JobRunner.

The `init_group` will be run only once at startup. Its role is to
initialize globally persistent blobs such as model weights, accumulators
and data file lists.

The `epoch_group` will be run in a loop after init_group. The loop will
exit when any of the stop signals added with `add_stop_condition` is True
at the end of an epoch.

The download_group will be run only once, after all the executions of
epoch_group finish. Its role is to collect the distribute scattered
parameters back after training.

The `exit_group` will be run only once at the very end of the job, the
role of this group is to save the results of training in the end of the job.

Jobs are context-driven, so that Tasks can be added to the active Job
without having to explicitly pass the job object around.

Example of usage:

def build_reader(partitions):
    with Job.current().init_group:
        reader = HiveReader(init_reader, ..., partitions)
        Task(step=init_reader)
    with Job.current().epoch_group:
        limited_reader = ReaderWithLimit(reader, num_iter=10000)
        data_queue = pipe(limited_reader, num_threads=8)
        Job.current().add_stop_condition(limited_reader.data_finished())
    return data_queue

def build_hogwild_trainer(reader, model):
    with Job.current().init_group:
        Task(step=model.param_init_net)
    with Job.current().epoch_group:
        pipe(reader, processor=model, num_threads=8)
    with Job.current().exit_group:
        Task(step=model.save_model_net)

with Job() as job:
    reader = build_reader(partitions)
    model = build_model(params)
    build_hogwild_trainer(reader, model)
",26,71,1742,45
C:\Users\vaano\python_projects\pytorch\caffe2\python\checkpoint.py,CheckpointManager,"
Controls saving and loading of workspaces on every epoch boundary of a job.
If a CheckpointManager instance is passed to JobRunner, then JobRunner will
call `init`, `read` and `save` at different moments in between epoch runs.

Args:
    db_prefix: The prefix used to construct full db name. Since `absolute_path`
        is set to True, this will be used as db_name in SaveOp.
    node_name: Name of the node where this checkpoint_manager is used.
    db_type: Type of database to use for storing checkpoint.
    metadata_handler: An optional object capable of reading/writing
        checkpoint info in storage of choice.
",149,160,623,11
C:\Users\vaano\python_projects\pytorch\caffe2\python\checkpoint.py,MultiNodeCheckpointManager,"
Coordinates checkpointing and checkpointing across multiple nodes.
Each of `init`, `load` and `save` will build TaskGroups which will
trigger checkpointing on each of the nodes involved in a distributed job.

Args:
    db_prefix: The prefix used to construct full db name. Since `absolute_path`
        is set to True, this will be used as db_name in SaveOp.
    db_type: Type of database to use for storing checkpoint.
    metadata_handler: An optional object capable of reading/writing
        checkpoint info in storage of choice.
",432,442,533,10
C:\Users\vaano\python_projects\pytorch\caffe2\python\checkpoint.py,UploadTaskGroupBuilder,"
A simple class to upload checkpoints.
",637,638,37,1
C:\Users\vaano\python_projects\pytorch\caffe2\python\checkpoint.py,JobRunner,"
Implement the runtime logic for jobs with checkpointing at the level of
epoch. Can be used to run either single-host or distributed jobs. Job
runner is a callable to be called once from the master, passing a session
as an argument. This call will block until the Job execution is complete.

If a checkpoint_manager is passed, checkpoints will be taken after
initialization and after each epoch execution. If, in addition,
`resume_from_epoch` is an epoch number, the corresponding checkpoint will
be loaded and job execution will continue from the given epoch. In
this case, the job's init_group will not be run.

Refer to checkpoint_test.py for an example.
",655,667,656,12
C:\Users\vaano\python_projects\pytorch\caffe2\python\checkpoint_test.py,UploadToLocalFile,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\checkpoint_test.py,TestCheckpoint,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\cnn.py,CNNModelHelper,"
A helper model so we can write CNN models more easily, without having to
manually define parameter initializations and operators separately.
",15,17,140,2
C:\Users\vaano\python_projects\pytorch\caffe2\python\context.py,_ContextInfo,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\context.py,_ContextRegistry,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\context.py,define_context,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\context_test.py,MyContext,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\context_test.py,TestContext,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\control_ops_grad_test.py,TestControl,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\control_test.py,TestControl,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\convert_test.py,TestOperator,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\convnet_benchmarks_test.py,TestConvnetBenchmarks,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,DataType,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,BlobReference,"
A wrapper around a blob in a net.

BlobReference gives us a way to refer to the network that the blob is
generated from. Note that blobs are, essentially, just strings in the
current workspace.
",180,185,193,5
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,IR,"
A simple IR class to keep track of all intermediate representations used
in the gradient computation.
",464,466,101,2
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,GradientRegistry,"
GradientRegistry holds the mapping from operators to their gradients.
",1062,1063,69,1
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,Net,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,RemapEntry,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,ExecutionStep,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core.py,Plan,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core_gradients_test.py,TestGradientCalculation,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core_gradients_test.py,TestSparseGradientsAccumulation,,,,,
C:\Users\vaano\python_projects\pytorch\caffe2\python\core_gradients_test.py,TestGradientsAccumulationWithNoGradientOps,,,,,
