fileName,className,classComment,commentStart,commentEnd,classCommentSymbolLength,classCommentLineLength
C:\Users\vaano\python_projects\Mailpile\mailpile\conn_brokers.py,AutoPop3StartTLSConnBroker,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\conn_brokers.py,MasterBroker,"
This is the master broker. It implements a prioritised list of
connection brokers, each of which is tried in turn until a match
is found. As such, more secure brokers should register themselves
with a higher priority - if they fail, we fall back to less
secure connection strategies.
",632,637,283,5
C:\Users\vaano\python_projects\Mailpile\mailpile\conn_brokers.py,NetworkHistory,"
Show recent network history
",728,729,27,1
C:\Users\vaano\python_projects\Mailpile\mailpile\conn_brokers.py,GetTlsCertificate,"
Fetch and parse a server's TLS certificate
",749,750,42,1
C:\Users\vaano\python_projects\Mailpile\mailpile\conn_brokers.py,CommandResult,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\conn_brokers.py,CommandResult,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\eventlog.py,Event,"
This is a single event in the event log. Actual interpretation and
rendering of events should be handled by the respective source class.
",49,51,136,2
C:\Users\vaano\python_projects\Mailpile\mailpile\eventlog.py,EventLog,"
This is the Mailpile Event Log.

The log is written encrypted to disk on an ongoing basis (rotated
every N lines), but entries are kept in RAM as well. The event log
allows for recording of incomplete events, to help different parts
of the app ""remember"" tasks which have yet to complete or may need
to be retried.
",182,189,314,7
C:\Users\vaano\python_projects\Mailpile\mailpile\httpd.py,HttpRequestHandler,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\httpd.py,HttpServer,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\httpd.py,HttpWorker,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\i18n.py,i18n_disabler,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\packing.py,StorageBackedData,"
This lovely hack exposes the full API of a Python set or list, but any
writes get flushed to a storage backend and the initial state is loaded
from the same.

It is NOT SAFE to ever have more than one of these for a given backend
as they will not stay in sync. Since most methods are proxies, using
set method on a backed list will fail and vice-versa.

This class must be subclassed and _pack and _unpack implemented.
",95,104,418,9
C:\Users\vaano\python_projects\Mailpile\mailpile\packing.py,StorageBackedSet,"
This combines StorageBackedData with Pack/UnpackIntSet to pack
and save sets of ints.

>>> storage = {'sbs': '\x01\x00\x00\x00'}
>>> sbs = StorageBackedSet(storage, 'sbs')
>>> 1 in sbs
True

>>> sbs.add(2)
>>> sbs.save()
>>> UnpackIntSet(storage['sbs']) == set([1, 2])
True
",219,231,273,12
C:\Users\vaano\python_projects\Mailpile\mailpile\packing.py,StorageBackedLongs,"
This combines StorageBackedData with Pack/UnpackLongList to pack
and save sets of ints.

>>> storage = {'sbl': '\x01\x00\x00\x00\x00\x00\x00\x00'}
>>> sbl = StorageBackedLongs(storage, 'sbl')
>>> 1 in sbl
True

>>> sbl.append(2)
>>> sbl.save()
>>> UnpackLongList(storage['sbl']) == [1, 2]
True
",238,250,293,12
C:\Users\vaano\python_projects\Mailpile\mailpile\postinglist.py,PostingListContainer,"
A container for posting lists mapping search terms to message IDs.
",81,82,66,1
C:\Users\vaano\python_projects\Mailpile\mailpile\postinglist.py,NewPostingList,"
A posting list is a map of search terms to message IDs.
",290,291,55,1
C:\Users\vaano\python_projects\Mailpile\mailpile\postinglist.py,OldPostingList,"
A posting list is a map of search terms to message IDs.
",334,335,55,1
C:\Users\vaano\python_projects\Mailpile\mailpile\postinglist.py,GlobalPostingList,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\safe_popen.py,Safe_Pipe,"
Creates a pipe consisting of two Python file objects.

This prevents leaks and prevents weird thread bugs cuased by closing
the underlying FD more than once, because Python's objects are smart
(as opposed to dumb ints).
",57,62,219,5
C:\Users\vaano\python_projects\Mailpile\mailpile\safe_popen.py,Safe_Popen,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\search.py,MailIndex,"
This is a lazily parsing object representing a mailpile index.
",40,41,62,1
C:\Users\vaano\python_projects\Mailpile\mailpile\search_history.py,SearchHistory,"This is an in-memory cache of search results, which can be used to
    give a ""search context"" to various commands. The actual results are
    preserved, so adding/removing/retagging messages won't change the
    context and meaning of ""next"" or ""message number five"".
",14,19,73,1
C:\Users\vaano\python_projects\Mailpile\mailpile\security.py,SecurePassphraseStorage,"
This is slightly obfuscated in-memory storage of passphrases.

The data is currently stored as an array of integers, which takes
advantage of Python's internal shared storage for small numbers.
This is not secure against a determined adversary, but at least the
passphrase won't be written in the clear to core dumps or swap.

>>> sps = SecurePassphraseStorage(passphrase='ABC')
>>> sps.data
[65, 66, 67]

To copy a passphrase:

>>> sps2 = SecurePassphraseStorage().copy(sps)
>>> sps2.data
[65, 66, 67]

To check passphrases for validity, use compare():

>>> sps.compare('CBA')
False
>>> sps.compare('ABC')
True

To extract the passphrase, use the get_reader() method to get a
file-like object that will return the characters of the passphrase
one byte at a time.

>>> rdr = sps.get_reader()
>>> rdr.seek(1)
>>> [rdr.read(5), rdr.read(), rdr.read(), rdr.read()]
['B', 'C', '', '']

If an expiration time is set, trying to access the passphrase will
make it evaporate.

>>> sps.expiration = time.time() - 5
>>> sps.get_reader() is None
True
>>> sps.data is None
True
FIXME: Replace this with a memlocked ctype buffer, whenever possible",304,345,1065,41
C:\Users\vaano\python_projects\Mailpile\mailpile\security.py,SecurePassphraseReader,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\smtp_client.py,SMTP,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\smtp_client.py,SendMailError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\smtp_client.py,SMTP_SSL,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,SuppressHtmlOutput,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,NoColors,"
Dummy color constants
",54,55,21,1
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,ANSIColors,"
ANSI color constants
",118,119,20,1
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,Completer,"
Readline autocompler
",165,166,20,1
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,UserInteraction,"
Log the progress and performance of individual operations
",188,189,57,1
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,HttpUserInteraction,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,BackgroundInteraction,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,SilentInteraction,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,CapturingUserInteraction,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,RawHttpResponder,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,Session,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\ui.py,NoFailEncoder,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,BadMethodError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,BadDataError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,_FancyString,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,UrlMap,"
This class will map URLs/requests to Mailpile commands and back.

The URL space is divided into three main classes:

   1. Versioned API endpoints
   2. Nice looking shortcuts to common data
   3. Shorthand paths to API endpoints (current version only)

Depending on the endpoint, it is often possible to request alternate
rendering templates or generate output in a variety of machine readable
formats, such as JSON, XML or VCard. This is done by appending a
psuedo-filename to the path. If ending in `.html`, the full filename is
used to choose an alternate rendering template, for other extensions the
name is ignored but the extension used to choose an output format.

The default rendering for API endpoints is JSON, for other endpoints
it is HTML. It is strongly recommended that only the versioned API
endpoints be used for automation.
",31,49,842,18
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,UrlRedirect,"
A stub command which just throws UrlRedirectException.
",658,659,54,1
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,UrlRedirectEdit,"
A stub command which just throws UrlRedirectException.
",667,668,54,1
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,UrlRedirectThread,"
A stub command which just throws UrlRedirectException.
",677,678,54,1
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,HelpUrlMap,"
Describe the current API and URL mapping
",687,688,40,1
C:\Users\vaano\python_projects\Mailpile\mailpile\urlmap.py,CommandResult,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,WorkerError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,UsageError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,AccessError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,InternalError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,UrlRedirectException,"
An exception indicating we need to redirecting to another URL.
",236,237,62,1
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,JobPostponingException,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,MultiContext,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,GpgWriter,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,PeekableStringIO,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,CleanText,"
This is a helper class for aggressively cleaning text, dumbing it
down to just ASCII and optionally forbidding some characters.

>>> CleanText(u'clean up\xfe', banned='up ').clean
'clean'
>>> CleanText(u'clean\xfe', replace='_').clean
'clean_'
>>> CleanText(u'clean\t').clean
'clean\t'
>>> str(CleanText(u'c:\\l/e.an', banned=CleanText.FS))
'clean'
>>> CleanText(u'c_(l e$ a) n!', banned=CleanText.NONALNUM).clean
'clean'
",1035,1048,421,13
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,TimedOut,"
We treat timeouts as a particular type of IO error.
",1095,1096,51,1
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,RunTimedThread,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,DebugFileWrapper,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\util.py,Wrapper,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,VCardLine,"
This class represents a single line in a VCard file. It knows how
to parse the most common ""structured"" lines into attributes and
values and also convert a name, attributes and value into a properly
encoded/escaped VCard line.

For specific values, the object can be initialized directly.
>>> vcl = VCardLine(name='name', value='The Dude', pref=None)
>>> vcl.as_vcardline()
'NAME;PREF:The Dude'

Alternately, the name and value attributes can be set after the fact.
>>> vcl.name = 'FN'
>>> vcl.value = 'Lebowski'
>>> vcl.attrs = []
>>> vcl.as_vcardline()
'FN:Lebowski'

The object mostly behaves like a read-only dict.
>>> print(vcl)
{u'fn': u'Lebowski'}
>>> print(vcl.value)
Lebowski

VCardLine objects can also be initialized by passing in a line of VCard
data, which will then be parsed:
>>> vcl = VCardLine('FN;TYPE=Nickname:Bjarni')
>>> vcl.name
u'fn'
>>> vcl.value
u'Bjarni'
>>> vcl.get('type')
u'Nickname'

Note that the as_vcardline() method may return more than one actual line
of text, as RFC6350 mandates that lines over 75 characters be wrapped:
>>> print(VCardLine(name='bogus', value=('B' * 100)+'C').as_vcardline())
BOGUS:BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB
 BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBC
",17,55,1240,38
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,SimpleVCard,"
This is a very simplistic implementation of VCard 4.0.

The card can be initialized with a series of VCardLine objects.
>>> vcard = SimpleVCard(VCardLine(name='fn', value='Bjarni'),
...                     VCardLine(name='email', value='bre@example.com'),
...                     VCardLine(name='email', value='bre2@example.com'),
...                     VCardLine('EMAIL;TYPE=PREF:bre@evil.com'),
...                     client='default')

The preferred (or Nth) line of any type can be retrieved using
the get method. Lines are sorted by (preference, card order).
>>> vcard.get('email').value
u'bre@evil.com'
>>> vcard.get('email', n=2).value
u'bre@example.com'
>>> vcard.get('email', n=4).value
Traceback (most recent call last):
    ...
IndexError: ...

If the client attribute is specified on creation, all lines will
have a PID attribute.
>>> vcard.get('clientpidmap').value
u'990;default'
>>> vcard.get('email')['pid']
'990.1'

There are shorthand methods for accessing or setting the values of
the full name and e-mail lines:
>>> vcard.email
u'bre@evil.com'
>>> vcard.fn = 'Bjarni R. E.'
>>> vcard.get('fn').value
u'Bjarni R. E.'

To fetch all lines, use the get_all method. In this case no
sorting is performed and lines are simply returned in card order.
>>> [vcl.value for vcl in vcard.get_all('email')]
[u'bre@example.com', u'bre2@example.com', u'bre@evil.com']
",229,268,1373,39
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,MailpileVCard,"
This is adds some mailpile-specific extensions to the SimpleVCard.
",799,800,66,1
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,AddressInfo,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,VCardStore,"
This is a disk-backed in-memory collection of VCards.

>>> vcs = VCardStore(cfg, '/tmp')

# VCards are added to the collection using add_vcard. This will
# create a file for the card on disk, using a random name.
>>> vcs.add_vcards(MailpileVCard(VCardLine('FN:Dude'),
...                              VCardLine('EMAIL:d@evil.com')),
...                MailpileVCard(VCardLine('FN:Guy')))

VCards can be looked up directly by e-mail.
>>> vcs.get_vcard('d@evil.com').fn
u'Dude'
>>> vcs.get_vcard('nosuch@email.address') is None
True

Or they can be found using searches...
>>> vcs.find_vcards(['guy'])[0].fn
u'Guy'

Cards can be removed using del_vcards
>>> vcs.del_vcards(vcs.get_vcard('d@evil.com'))
>>> vcs.get_vcard('d@evil.com') is None
True
>>> vcs.del_vcards(*vcs.find_vcards(['guy']))
>>> vcs.find_vcards(['guy'])
[]
",1201,1228,822,27
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,VCardPluginClass,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,VCardImporter,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,VCardExporter,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\vcard.py,VCardContextProvider,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\vfs.py,FilePath,"
Wrapper for file-names, to manage the insanity of paths being binary
data that people insist on treating as strings. This is also where we
add and remove the /PREFIX$ stuff from paths.

The Mailpile VFS knows to use the raw_fp attribute instead of the
unicode() or str() representation, those methods expose data which
is suitable for writing to a config file or JSON stream.
",45,52,375,7
C:\Users\vaano\python_projects\Mailpile\mailpile\vfs.py,MailpileVfsBase,"
Base class for VFS Handler objects.
",129,130,35,1
C:\Users\vaano\python_projects\Mailpile\mailpile\vfs.py,MailpileVFS,"
This is a router object that implements the VFS interface but,
delegating calls to individual implementations.
",235,237,110,2
C:\Users\vaano\python_projects\Mailpile\mailpile\vfs.py,MailpileVfsLocal,"
Local filesystem VFS handler; pipes through to built-in Python API.

FIXME: Our VFS uses Unix separators for everything, which implies that
       all the functions below need path mapping wrappers for other
       operating systems (Windows, in particular).
",280,285,258,5
C:\Users\vaano\python_projects\Mailpile\mailpile\vfs.py,MailpileVfsRoot,"
This VFS implements a fancy root listing, including things like:

   - Discovery of Thunderbird, Mail.app and Unix mail spools
   - Listing configured sources
   - Shortcut to the user's Home$
   - Shortcuts to any root level registered VFSes
",305,311,242,6
C:\Users\vaano\python_projects\Mailpile\mailpile\workers.py,Cron,"
An instance of this class represents a cron-like worker thread
that manages and executes tasks in regular intervals
",17,19,115,2
C:\Users\vaano\python_projects\Mailpile\mailpile\workers.py,Worker,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\workers.py,ImportantWorker,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\workers.py,DumbWorker,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\__init__.py,Mailpile,"
This object provides a simple Python API to Mailpile.
",10,11,53,1
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,ConfigValueError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,InvalidKeyError,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,CommentedEscapedConfigParser,"
This is a ConfigParser that allows embedded comments and safely escapes
and encodes/decodes values that include funky characters.

>>> cfg = u'[config/sys: Stuff]\ndebug = True ; Ignored comment'
>>> cecp = CommentedEscapedConfigParser()
>>> cecp.readfp(io.BytesIO(cfg.encode('utf-8')))
>>> cecp.get('config/sys: Stuff', 'debug') == 'True'
True

>>> cecp.items('config/sys: Stuff')
[(u'debug', u'True')]
",78,89,403,11
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,ConfigList,"
A sanity-checking, self-documenting list of program settings.

Instances of this class are usually contained within a ConfigDict.

>>> lst = ConfigList(_rules={'_any': ['We only like ints', int, 0]})
>>> lst.append('1')
'0'
>>> lst.extend([2, '3'])
>>> lst
[1, 2, 3]

>>> lst += ['1', '2']
>>> lst
[1, 2, 3, 1, 2]

>>> lst.extend(range(0, 100))
>>> lst['c'] == lst[int('c', 36)]
True
",504,522,383,18
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,ConfigDict,"
A sanity-checking, self-documenting dictionary of program settings.

The object must be initialized with a dictionary which describes in
a structured way what variables exist, what their legal values are,
and what their defaults are and what they are for.

Each variable definition expects three values:
   1. A human readable description of what the variable is
   2. A data type / sanity check
   3. A default value

If the sanity check is itself a dictionary of rules, values are expected
to be dictionaries or lists of items that match the rules defined. This
should be used with an empty list or dictionary as a default value.

Configuration data can be nested by including a dictionary of further
rules in place of the default value.

If the default value is an empty list, it is assumed to be a list of
values of the type specified.

Examples:

>>> pot = ConfigDict(_rules={'potatoes': ['How many potatoes?', 'int', 0],
...                          'carrots': ['How many carrots?', int, 99],
...                          'liquids': ['Fluids we like', False, {
...                                         'water': ['Liters', int, 0],
...                                         'vodka': ['Liters', int, 12]
...                                      }],
...                          'tags': ['Tags', {'c': ['C', int, 0],
...                                            'x': ['X', str, '']}, []],
...                          'colors': ['Colors', ('red', 'blue'), []]})
>>> sorted(pot.keys()), sorted(pot.values())
(['colors', 'liquids', 'tags'], [[], [], {}])

>>> pot['potatoes'] = pot['liquids']['vodka'] = ""123""
>>> pot['potatoes']
123
>>> pot['liquids']['vodka']
123
>>> pot['carrots']
99

>>> pot.walk('liquids.vodka')
123
>>> pot.walk('liquids/vodka', parent=True)
({...}, 'vodka')

>>> pot['colors'].append('red')
'0'
>>> pot['colors'].extend(['blue', 'red', 'red'])
>>> pot['colors']
['red', 'blue', 'red', 'red']

>>> pot['tags'].append({'c': '123', 'x': 'woots'})
'0'
>>> pot['tags'][0]['c']
123
>>> pot['tags'].append({'z': 'invalid'})
Traceback (most recent call last):
    ...
ValueError: Invalid value for config/tags/1: ...

>>> pot['evil'] = 123
Traceback (most recent call last):
    ...
InvalidKeyError: Invalid key for config: evil
>>> pot['liquids']['evil'] = 123
Traceback (most recent call last):
    ...
InvalidKeyError: Invalid key for config/liquids: evil
>>> pot['potatoes'] = ""moo""
Traceback (most recent call last):
    ...
ValueError: Invalid value for config/potatoes: moo
>>> pot['colors'].append('green')
Traceback (most recent call last):
    ...
ConfigValueError: Invalid value for config/colors/4: green

>>> pot.rules['potatoes']
['How many potatoes?', <type 'int'>, 0]

>>> isinstance(pot['liquids'], ConfigDict)
True
",600,685,2757,85
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,PathDict,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,_ConfigRule,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,Checker,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\config\base.py,_RuledContainer,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\config\manager.py,ConfigManager,"
This class manages the live global mailpile configuration. This includes
the settings themselves, as well as global objects like the index and
references to any background worker threads.
",64,67,187,3
C:\Users\vaano\python_projects\Mailpile\mailpile\config\validators.py,IgnoreValue,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\autocrypt.py,AutocryptRecommendation,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPGEventUpdater,"
Parse the GPG response into something useful for the Event Log.
",60,61,63,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPGResultParser,"
Parse the GPG response into EncryptionInfo and SignatureInfo.
",108,109,61,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPGRecordParser,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,StreamReader,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,StreamWriter,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPG,"
Wrap GnuPG and make all functionality feel Pythonic.
",503,504,52,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,OpenPGPMimeSigningWrapper,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,OpenPGPMimeEncryptingWrapper,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,OpenPGPMimeSignEncryptWrapper,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPGExpectScript,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPGBaseKeyGenerator,"
This is a background thread which generates a new PGP key.
",1747,1748,58,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPG14KeyGenerator,"
This is the GnuPG 1.4x specific PGP key generation script.
",1791,1792,58,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPG21RSAKeyGenerator,"
This is the GnuPG 2.1.x specific RSA PGP key generation script.
",1816,1817,63,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPG21Curve25519KeyGenerator,"
This is the GnuPG 2.1.x specific ECC PGP key generation script.
",1846,1847,63,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\gpgi.py,GnuPGDummyKeyGenerator,"
A dummy key generator class, for incompatible versions of GnuPG.
",1866,1867,64,1
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\keyinfo.py,ustr,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\keyinfo.py,RestrictedDict,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\keyinfo.py,KeyUID,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\keyinfo.py,KeyInfo,,,,,
C:\Users\vaano\python_projects\Mailpile\mailpile\crypto\keyinfo.py,MailpileKeyInfo,,,,,
