fileName,className,classComment,commentStart,commentEnd,classCommentSymbolLength,classCommentLineLength
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,Nunique,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,Duplicated,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,XS,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,SortValues,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,SortIndexByColumns,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,Quantile,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,GetDtypeCounts,"2807",560,560,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,NSort,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,Describe,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\frame_methods.py,SelectDtypes,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelGroupbyMethods,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelGroups,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelTake1D,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelKth,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelDatetimeFields,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelRolling,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelReadCSV,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\gil.py,ParallelFactorize,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,ApplyDictReturn,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Apply,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Groups,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,GroupManyLabels,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Nth,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,DateAttributes,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Int64,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,CountMultiDtype,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,CountMultiInt,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,AggFunctions,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,GroupStrings,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,MultiColumn,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Size,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,GroupByMethods,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,RankWithTies,"GH 21237
 ",442,442,37,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Float32,"GH 13335
 ",462,462,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Categories,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Datelike,"GH 14338
 ",513,513,56,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,SumBools,"GH 2692
 ",532,532,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,SumMultiLevel,"GH 9049
 ",542,542,15,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,Transform,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,TransformBools,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\groupby.py,TransformNaN,"GH 12737
 ",617,617,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,NumericSeriesIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,NonNumericSeriesIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,DataFrameStringIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,DataFrameNumericIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,Take,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,MultiIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,IntervalIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,CategoricalIndexIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,MethodLookup,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,GetItemSingleColumn,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,AssignTimeseriesIndex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,InsertColumns,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing.py,ChainIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing_engines.py,NumericEngineIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\indexing_engines.py,ObjectEngineIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_cached_properties.py,IndexCache,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,SetOperations,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,SetDisjoint,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,Datetime,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,Ops,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,Range,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,IndexEquals,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,IndexAppend,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,Indexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,Float64IndexMethod,"GH 13166
 ",202,202,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,IntervalIndexMethod,"GH 24813
 ",213,213,27,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\index_object.py,GC,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\inference.py,NumericInferOps,"from GH 7332
 ",10,10,23,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\inference.py,DateInferOps,"from GH 7332
 ",37,37,22,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\inference.py,ToNumeric,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\inference.py,ToNumericDowncast,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\inference.py,MaybeConvertNumeric,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,Append,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,Concat,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,ConcatDataFrames,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,Join,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,JoinIndex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,JoinNonUnique,"outer join of non-unique
    GH 6329
 ",150,151,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,Merge,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,I8Merge,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,MergeCategoricals,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,MergeOrdered,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,MergeAsof,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\join_merge.py,Align,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,GetLoc,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,Duplicates,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,Integer,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,Duplicated,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,Sortlevel,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,Values,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,CategoricalLevel,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\multiindex_object.py,Equals,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\offset.py,ApplyIndex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\offset.py,OffsetSeriesArithmetic,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\offset.py,OffsetDatetimeIndexArithmetic,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\package.py,TimeImport,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\pandas_vb_common.py,BaseIO,"
Base class for IO benchmarks
",57,58,28,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\period.py,PeriodIndexConstructor,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\period.py,DataFramePeriodColumn,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\period.py,Algorithms,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\period.py,Indexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\plotting.py,SeriesPlotting,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\plotting.py,FramePlotting,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\plotting.py,TimeseriesPlotting,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\plotting.py,Misc,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reindex.py,Reindex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reindex.py,ReindexMethod,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reindex.py,Fillna,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reindex.py,LevelAlign,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reindex.py,DropDuplicates,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reindex.py,Align,"blog ""pandas escaped the zoo""",134,134,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reindex.py,LibFastZip,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\replace.py,FillNa,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\replace.py,ReplaceDict,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\replace.py,ReplaceList,"GH28099
 ",41,41,1,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\replace.py,Convert,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,Melt,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,Pivot,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,SimpleReshape,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,Unstack,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,SparseIndex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,WideToLong,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,PivotTable,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,Crosstab,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,GetDummies,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,Cut,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\reshape.py,Explode,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,Methods,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,Apply,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,ExpandingMethods,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,EWMMethods,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,VariableWindowMethods,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,Pairwise,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,Quantile,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\rolling.py,PeakMemFixed,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,SeriesConstructor,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,IsIn,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,IsInFloat64,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,IsInForObjects,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,NSort,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,Dropna,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,SearchSorted,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,Map,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,Clip,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,ValueCounts,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,Dir,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,SeriesGetattr,"https://github.com/pandas-dev/pandas/issues/19764
 ",215,215,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,All,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,Any,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\series_methods.py,NanOps,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\sparse.py,SparseSeriesToFrame,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\sparse.py,SparseArrayConstructor,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\sparse.py,SparseDataFrameConstructor,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\sparse.py,FromCoo,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\sparse.py,ToCoo,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\sparse.py,Arithmetic,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\sparse.py,ArithmeticBlock,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\stat_ops.py,FrameOps,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\stat_ops.py,FrameMultiIndexOps,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\stat_ops.py,SeriesOps,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\stat_ops.py,SeriesMultiIndexOps,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\stat_ops.py,Rank,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\stat_ops.py,Correlation,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\stat_ops.py,Covariance,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Methods,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Repeat,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Cat,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Contains,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Split,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Dummies,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Encode,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\strings.py,Slice,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timedelta.py,ToTimedelta,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timedelta.py,ToTimedeltaErrors,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timedelta.py,TimedeltaOps,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timedelta.py,DatetimeAccessor,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timedelta.py,TimedeltaIndexing,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,DatetimeIndex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,TzLocalize,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,ResetIndex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,Factorize,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,InferFreq,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,TimeDatetimeConverter,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,Iteration,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,ResampleDataFrame,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,ResampleSeries,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,ResampleDatetetime64,"GH 7754
 ",186,186,16,1
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,AsOf,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,SortIndex,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,IrregularOps,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,Lookup,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,ToDatetimeYYYYMMDD,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,ToDatetimeCacheSmallCount,,,,,
C:\Users\vaano\python_projects\pandas\asv_bench\benchmarks\timeseries.py,ToDatetimeISO8601,,,,,
