"class","comment"
"MooseGroupRuntimeStorage","I am storing the items of the group during the standard usage of moose entities.I store the entites for fast access byName and byType. I also contains the all the entities in elements which is not sorted. I am used by MooseAbstractGroup subclasses.Public API and Key MessagesI am managed like a collection and my caches are autoupdated when an entity is added or removed. Internal Representation and Key Implementation Points.    Instance Variables	byName:		Dictionnary (key: mooseName)	byType:		Dictionnary of OrderedCollection (key: FAMIXType)  - the orderedCollection is sorted on access	elements:		OrderedCollection	sortedCollectionList:		Dictionnary (key: FAMIXType, value: boolean)Implementation Points- On access by type, OrderedCollections in byType dictionary are sorted by MooseName to find its type faster. This sort is stored in sortedCollectionList and is invalidated on addition of a new element in the collection"
"MooseGroupStorage",""
"MooseMinimalState","Is a kind of NullPattern"
"MooseModel","MooseModel is a special group that is used for manipulating an entire model."
"MooseFileOperator","MooseOperator is a task that will act on a model. Additionally to the MooseOperator, a directory, from where data can be imported, can be set. See class side for the API. rootFolder has to be used to access the file during the basicRun execution.The method the subclasses should implement is basicRun."
"MooseAllWithTypeOnTrait",""
"MooseQueryTypeDeclarationAssociation","MooseQueryInstanciationAssociation is a fake FamixAssociation to handle Instanciations between FamixStructuralEntities and their FamixType in MooseQuery (MooseIncoming/OutgoingQueryResult)Instance Variables:	from	the Famixentity that is typed	to	      the FamixType"
"MooseOperator","MooseOperator is a task that will act on a model. As any other task, its subclasses will specify their main execution entry point in the method basicRun."
"MooseGroup","MooseGroup adds on top of an abstract group the ability to change the type of a group when we change the entities inside. This is determined via class names.For example, a XYZGroup handles a group of XYZ entities. Thus, ""MooseGroup with: XYZ new"" will return a XYZGroup. The type changing behavior also works at runtime. Thus, ""MooseGroup new add: XYZ"" will also return a XYZGroup.The goal of this abstraction is to provide a home for behavior that is specific to groups of entities. For example, a visualization that makes sense for a group of XYZ entities will become a method in the XYZGroup class."
"MooseModelRoot","Moose model root is a simple singleton container. We use this third class for holding a MooseModel instance because we want **all** the instances (and subinstances) of MooseModel to be registered in there."
"MooseAllUsingOnClass",""
"MooseCustomTask","MooseCustomTask is a task perform some computation specified as a block.The main API is then	with: aBlock description: aDescription length: aNumber"
"MooseImage","This is a utility class that holds information related to the origin of the Moose image. It is typically instantiated at image creation time and the information is stored following the singleton pattern."
"ManifestMooseCore",""
"MooseAbstractGroup","AbstractGroup is an entity that offers the basic mechanism for managing multiple entities. It is also the superclass of MooseModel.It stores the contained entities in a storage variable that points to a MooseGroupStorage strategy."
"MooseTask","MooseTask is an abstract class that define the basic protocol for a Task. Basically a task should define how to run by specifying it in its run method.It can also specify setUp and tearDown actions"
"MooseEntity","MooseEntity is an abstract entity. Entities should subclass this class.Any moose entity should answer its mooseID, its mooseName and its mooseModel.!!Extension mechanismThe state instance variable provides a mechanism for extending the state of entities. This is achieved through MooseEntityState. Using this mechanism, a package can extend an entity to add more state. This extension will only be visible when the package is loaded. This is an important mechanism to enable extensibility and modularity. For example, if you have YourEntity that subclasses MooseEntity, you can extend it with:YourEntity>>yourExtendingAttribute	^ self privateState attributeAt: #yourExtendingAttributeYourEntity>>yourExtendingAttribute: aValue	^ self privateState attributeAt: #yourExtendingAttribute put: aValue(see MooseEntityState for more information)!!Meta descriptionsEntities should also be meta-described in terms of Fame. This is achieved by means of pragmas:- First, on the class side, you should have a method . For example, YourEntity could haveYourEntity class>>annotation	<MSEClass: #YourEntity super: #MooseEntity>	<package: 'YourPackage'>	<MSEComment: 'The YourEntity Smalltalk class has a correspondent YourEntity meta entity in the Fame world'>- The pragma <MSEProperty:type:> must be placed in the getter method to denote a Fame property. For example:YourEntity>>yourExtendingAttribute	<MSEProperty: #yourExtendingAttribute type: #YourType>	<MSEComment: 'This is an attribute extended in a different package'>	^ self privateState attributeAt: #yourExtendingAttribute		!!Important API- mooseID is an Integer that uniquely identifies this entity within the entire Moose environment. 	It should not change nor be nil. It is generated automatically during the creation of the MooseEntity.- mooseModel of an entity is must be an instance of MooseModel. It may be nil if the entity is not part of a model.		Each entity belongs to one and only one model, if an entity has not yet been added to a model or if an entity has been removed from a model the mooseModel is undefined, that is it may be nil.- mooseDescription - returns the corresponding FM3MetaDescription instance- mooseName - returns a symbol that should qualify the current entity. It does not have to be unique"
"MoosePropertyGroup","MoosePropertyGroup is a selection over a group. The selection is specify via a predicate expressed as a symbol or a block. The original group is available using the message originalGroup.Instance Variables:	originalGroup	<MooseGroup>	propertySymbolOrBlock"
"FAMIXMetaModelClassesShouldNotOverrideRule",""
"FmxImportingContext","basic class for generated importing contexts"
"FAMIXMetaModelClassesNotDeclaredInFameRule","Check if a metamodel class is properly declared using a <MSEClass:super:> pragma.Additionally, this pragma should be in a #annotation class-side method, although this is not enforced. Default Moose tools are resilient with respect to metamodel descriptions, and accept as metamodel classes any subclass of MooseEntity. This rule enforces that all such classes are properly described in Fame, ensuring proper use by strict tools."
"MooseEntityRenamed",""
"MooseMemoryEfficientState","I am a state keeping properties and queries cache in the same dictionary. The downside is that we cannot flush only one kind of cache.The upside is that I use less memory. Since each MooseEntity have a state, it has a real impact in the end. "
"MooseEntityRemoved",""
"MooseGroupTeardownStorage",""
"LinkedTabGroupMorph","This class represent a tabGroupMorph 'linked' to a ListOrTextFielfPart: when the selected page change, it also update the selected page of the listOrTextFieldPart "
"DistributionMapExample",""
"DistributionMapNumberPropertyInfo",""
"OpenDistributionMapWizard",""
"AbstractDistributionMap",""
"DistributionMapPropertyInfo",""
"DistributionMapStringPropertyInfo",""
"OpenDistributionMapBasedOnElementsWizard",""
"DistributionMap","DistributionMap is a nice visualization to render container and their elements based on properties. See Stéphane Ducasse, Tudor Gîrba and Adrian Kuhn, Distribution Map, Proceedings of 22nd IEEE International Conference on Software Maintenance (ICSM '06), 203–212, IEEE Computer Society, 2006, 28%, PDF, DOI.The title of a distribution map can be changed as well as the colors used. There are different ways to specific the parts and their containers. Here we define the containers and how the elements are omputed based on such containers.	|dm |	dm := self			onContainers: Collection withAllSubclasses  			elements: #allInstVarNames 			properties: [:element | element size > 5].	dm title: 'Collection subclasses and their instance variables'.	dm render. 	dm open.The default colors can be changed to. However, the colors: message should be send before the element description.Here is a non executable illustration. 	| dm |	dm := DistributionMap new.	dm colors: {(Color r: 0.6 g: 0.0 b: 0.0). (Color r: 0.0 g: 0.0 b: 0.6). (Color r: 1.0 g: 0.6 b: 0.0). (Color r: 0.0 g: 1.0 b: 1.0). (Color r: 0.0 g: 1.0 b: 0.0). (Color r: 1.0 g: 0.753 b: 0.796). (Color r: 0.6 g: 0.2 b: 0.0). (Color r: 0.4 g: 0.0 b: 0.6). (Color r: 1.0 g: 1.0 b: 0.0). (Color r: 0.8 g: 0.8 b: 0.8)}.	dm	onContainers: (model allModelPackages) 		elements: #classes 		properties: [ :cl | (cl authors sortedCounts) ifNotEmpty: [ (cl authors sortedCounts) first value name]].	dm title: 'Authors Map of ', model name.	dm render.	dm open."
"DistributionMapBooleanPropertyInfo",""
"DistributionMapUnknownPropertyInfo",""
"OpenDistributionMapBasedOnPartsWizard",""
"LinearDistributionMap","LinearDistributionMap displays the elements based on linear shades of color. "
"DistributionMapCollectionPropertyInfo",""
"LinkedTabSelectorMorph","This class represent a tabSelectorMorph 'linked' to a ListOrTextFielfPart: when the selected page change, it also update the selected page of the listOrTextFieldPart "
"MooseEasyFamixMaker","I am a facade to create FAMIX MSE files easily in Pharo Moose.I rely on LibC, which allows me to work on all platforms. "
"MooseEasyUtility","I am a collection of functions useful for dealing with LibC in the context of creating MSE files."
"MooseEasyUtilityTest",""
"MooseEasyFamixMakerTest","A GMMSEGeneratorWizardTest is a test class for testing the behavior of GMMSEGeneratorWizard"
"MooseBrowsers","This class holds a collection of browsers useable on Moose objects."
"MooseClassMethodsBrowser",""
"MooseFileSourceAnchorViewer","This browser simply provides the possibility to open a sourceAnchor with the text of the sourceAnchor interval selected. It is a helper browser used in the Finder."
"FamixTraitGroupVisualizationBrowser","Description--------------------I am a browser to visualize current traits from famix."
"MooseClassHierarchyBrowser","self openOn: MooseModel root allModels last"
"MooseFileFinder","self openOn: FileSystem disk root"
"MoosePlaygroundCommand",""
"MoosePlayground","self open"
"MooseFileExplorer","self openOn: FileSystem disk root"
"MooseNavigationPresentation",""
"MPImportMSECommand",""
"MooseDependencyBrowser",""
"MooseFinder","self new openOn: MooseModel root"
"MPImportFileStructureCommand",""
"MooseCustomizableSystemComplexityBrowser","| browser |browser := self new browser.browser openOn: ( 	MooseModel root allModels last allModelClasses ->	(FAMIXClass new mooseDescriptionsOfNumberProperties collect: #implementingSelector )).(browser pane port: #heightToSelect) value: #numberOfMethods.(browser pane port: #widthToSelect) value: #numberOfAttributes.(browser pane port: #colorToSelect) value: #numberOfLinesOfCode."
"MooseAccumulatingFinder","MooseAccumulatingFinder new openOn: MooseModel root allModels first"
"MPImportCommand",""
"MooseSystemComplexityLocator","self openOn: MooseModel root allModels last allModelClasses"
"MooseCodeNavigator",""
"MooseSendersBrowser","self openOn: (MooseModel root allModels last allMethods detect: [:each | each clientMethods size > 10])"
"MPHelp",""
"MooseVisualLocator","The MooseVisualLocator is a simple template that offers a list of classes on the left hand side and some presentation on the right hand side. It is meant to be subclassed."
"MoosePackagesCodeBrowser","This browser shows packages and the containing classes.self openOn: MooseModel root allModels first allPackages"
"MoosePanel","self open"
"MoosePanelCommand",""
"MooseNamespacesCodeBrowser","This browser shows namespaces and the containing classes.self openOn: MooseModel root allModels last allNamespaces"
"MooseMetaExplorer",""
"MooseContextFrame","A ContextFrame is the frame that is open by the MooseImportInterface when the user click on the 'detailContextbutton'. It is composed by a set of checkboxes corresponding the context of import for an importer.Instance Variables	builder:		<StandardWindow>	checkboxes:		<OrderedCollection>	contextSelected:		<SortedCollection> 	dialogWindow:		<PluggableDialogWindow>builder	- the main window in which we plugg the dialogcheckboxes	- contains all checkboxes objects (CheckboxMorph) present in this frame. contextSelected	- contains items selected when the ok button is clicked by the user.dialogWindow	- in which we position all the morph elements"
"MooseCodeBrowser","This is the abstract browser for browsing the source code of a FAMIX model. Look at the subclasses for the actual browsers."
"MooseMetaBrowser","self open"
"AllMooseMetamodelImportingContext",""
"MooseImportingContext","I represent the context of import (reification level) for an importer: been it a fact extractor (only for Smalltalk in this version of Moose), or an MSE or other format importing. The idea is that given a graph dependencies between metamodel entities, I help to decide whether certain information should be extracted or kept in a model.For example, since to get inheritance, classes are needed (such dependency is expressed on my class side), then when we model inheritance, my instance encapsulate that fact extractor or importers should also consider classes. Similar dependencies exist between an access and a instance variable and a method. My main API is		- importXXX to declare what we want.		importClass		importInheritance	- shouldImportXXXX to query what we should do.		shouldImportAccess		shouldImportInheritance	- mergeClassAndMetaclass, and other helper.  My class side implements a semantically coherent graph of dependency."
"FamixFileBasedLanguageMetamodelFactory",""
"MooseAbstractImporter","I'm the root for the new importer.This way my subclasses share error logging and importerContext"
"MooseAbstractImportingContext","This class represent a context retrieved from a metaModel (for exemple FAMIX). A context is a set of elements of the metamodel for which we tell if they have to be imported or not. For exemple, using the FAMIX MetaModel , we have elements such as 'FAMIXClass', 'FAMIXInvocation'. 'FAMIXInheritance' , .....This class is building a dependency-tree according the dependencies present in  the MetaDescriptions of the metamodel classes. For example, when you choose to import methods (represented by FAMIXMethod) you will need to import classes too (represented by FAMIXClass). As several MetaModel can be used in Moose, this 'importingContext' should not be hardcoded but either retrieved from the metaModel used. Instance Variables"
"FAMIXStandardImportingContext",""
"FamixBasicInfrastructureMetamodelFactory",""
"MooseFileStructureImporter",""
"MooseFileStructureImporterTest",""
"MooseHelp",""
"MooseAbstractMenuEntry",""
"MooseFASTToolEntry",""
"MooseSmaCCToolEntry",""
"MooseAbstractInstallToolEntry",""
"MooseAlgoToolEntry",""
"MoosePlantUMLGizmoEntry",""
"MooseASTEntry",""
"MooseParserEntry",""
"MooseAbstractToolEntry",""
"MooseFASTJavaToolEntry",""
"MoosePetitParserToolEntry",""
"MooseOutgoingQueryResult","Description--------------------Result of a navigation query for the outgoing associations of an entity."
"MooseQueryOutgoingDirectionStrategy","Description--------------------I am a strategy managing the behavior of the Moose Queries depending on directions in the case where the query require the outgoing associations."
"TDependencyQueryResult","TDependencyQueryResult is a Trait that provides some common MooseQuery selectors to several MooseQueryResult.For more informations: https://moosequery.ferlicot.fr/"
"MooseQueryResult","MooseQueryResult is the abstract class for holding the result of all Moose-Query queries.By default MooseQueryResults are assumed to contain a collection of associations between the entity in receiver and all the element in storage at the exception of  MooseObjectQueryResult.For more informations: https://moosequery.ferlicot.fr/Instance Variables:	storage	the elements resulting of the queries	receiver	the receiver of the query, necessary for example when we want to do a withoutSelfLoop"
"ManifestMooseQuery","I store metadata for this package. These meta data are used by other tools such as the SmalllintManifestChecker and the critics Browser"
"MooseQueryCalculator","Description-------------------I am an object reponsible for the computation of a query. I am here to hide the implementations of queries to the entities. For more informations: https://moosequery.ferlicot.fr/Examples-------------------		(MooseQueryCalculator direction: #in) query: FAMIXInvocation for: aMethod.		(MooseQueryCalculator strategy: MooseQueryOutgoingDirectionStrategy) queryAllLocalFor: aMethod.		(MooseQueryCalculator strategy: MooseQueryIncomingDirectionStrategy) query: FAMIXInvocation for: aMethod. Internal Representation and Key Implementation Points.-------------------    Instance Variables	strategy:		<aMooseQueryDirectionStrategy> 		A strategy responsible of the behavior depending on the direction of the association"
"TEntityMetaLevelDependency","This trait provides a common, paradigm agnostic vocabulary to query dependencies of named entities at meta level.For more informations: https://moosequery.ferlicot.fr/"
"MooseIncomingQueryResult","Description--------------------Result of a navigation query for the incoming associations of an entity."
"TAssociationMetaLevelDependency","This trait provides a common, paradigm agnostic vocabulary to query dependencies of association entities at meta level.For more informations: https://moosequery.ferlicot.fr/"
"TMooseGroupDependencyQueries","This trait provides a common, paradigm agnostic vocabulary to query dependencies of software entities stored in a MooseAbstractGroup.For more informations: https://moosequery.ferlicot.fr/"
"MooseQueryAbstractDirectionStrategy","Description--------------------I am an abstract class part of a Design Pattern Strategy. With my subclasses we manage the direction of the MooseQueries and everything related to direction in the queries.I am able to return the right strategy to use in a query with the method #fromSymbol. This method takes a symbol representing a direction as parameter and return the right strategy. Example-------------------	MooseQueryAbstractDirectionStrategy fromSymbol: #in"
"MooseObjectQueryResult","MooseObjectQueryResult hold the result of queries that return objects (e.g. opposite) as opposed by associations"
"MooseQueryIncomingDirectionStrategy","Description--------------------I am a strategy managing the behavior of the Moose Queries depending on directions in the case where the query require the incomings associations."
"TDependencyQueries","Description--------------------This trait provides a common, paradigm agnostic vocabulary to query dependencies of software entities.It includes some generic way to query an entity via its associations. The API offer the possibility to query an entity with three parameters:- The direction of the navigation (Incoming/Outgoing -- in/out)- The kind of association (FAMIXAcces, FAMIXReference, all...)- The scope of the query (The receiver, the receiver and its children)The actual core of the algorithms are in MooseQueryCalculator class.Most  of the generic methods takes a symbol to describe the direction. This symbol will be used to find a MooseQueryAbstactDirectionStrategy to configure a MooseQueryCalculator.For more informations: https://moosequery.ferlicot.fr/Public API and Key Messages--------------------- #query: aSymbol with: aFAMIXAssociation 				Looks for the associations of the kind aFAMIXAssociation in the direction described by the symbol in the receiver and its children.- #queryLocal: aSymbol with: aFAMIXAssociation 		Looks for the associations of the kind aFAMIXAssociation in the direction described by the symbol in the receiver.- #queryAll: aSymbol 									Looks for the associations in the direction described by the symbol in the receiver and its children.There is a lot of other generic queries. You can find all of them in the ""moose-queries-generic"" protocol.Examples--------------------	aFAMIXClass query: #in with: FAMIXInheritance.		--> Will return a MooseIncomingQueryResult containing the FAMIXInheritance associations having aFAMIXClass or its children as target				aFAMIXMethod query: #out with: FAMIXAccess.		--> Will return a MooseOutgoingQueryResult containing the FAMIXAccess associations having aFAMIXMethod or its children as source			aFAMIXClass queryLocal: #in with: FAMIXInheritance.		--> Will return a MooseIncomingQueryResult containing the FAMIXInheritance associations having aFAMIXClass as target		aFAMIXMethod queryLocal: #out with: FAMIXAccess.		--> Will return a MooseOutgoingQueryResult containing the FAMIXAccess associations having aFAMIXMethod as source							aFAMIXClass queryAll: #in.		--> Will return a MooseIncomingQueryResult containing the FAMIXAssociation having aFAMIXClass or its children as target		aFAMIXMethod queryAll: #out.		--> Will return a MooseOutgoingQueryResult containing the FAMIXAssociation having aFAMIXMethod or its children as source				aFAMIXClass queryAllLocal: #in.		--> Will return a MooseIncomingQueryResult containing the FAMIXAssociation having aFAMIXClass as target		aFAMIXMethod queryAllLocal: #out.		--> Will return a MooseOutgoingQueryResult containing the FAMIXAssociation having aFAMIXMethod as source"
"TOODependencyQueries","A TOODependencyQueries defines a vocabulary to compute dependencies of object-oriented entities.For more informations: https://moosequery.ferlicot.fr/"
"MooseQueryMockSpecializedInvocation","Description--------------------A Mock invocation for MooseQuery's tests"
"MooseIncomingQueryResultTest",""
"MooseOutgoingQueryResultTest",""
"MooseQueryComparedToMooseQueryTest",""
"MooseQueryResultTest","A MooseQueryResultTest is a test class for testing the behavior of MooseQueryResult"
"MooseObjectQueryResultTest",""
"MooseQueryTest",""
"MooseQueryOnMooseGroupTest",""
"FAMIXSystemNestingMap","This class encapsulates the logic of constructing a Roassal view with a class blueprint. It is applicable for one class."
"OverviewPyramid",""
"PyramidRectangle",""
"FAMIXSystemAttraction","This class encapsulates the logic of the system attraction view. It is applicable to a set of famix types."
"MooseFameView","self new open"
"OverviewPyramidMetrics",""
"FAMIXNamespaceGroupPaintingTest",""
"FAMIXClassBlueprint","This class encapsulates the logic of the class blueprint view. It is applicable to a set of famix types."
"CandidateListOperatorNotAcceptingAnyReceiver","a CandidateListOperatorNotAcceptingAnyReceiver doesn't compute any possible type."
"SmalltalkMethodVisitor",""
"MooseImportingTask","MooseImportingTask defines tasks whose goal is to populate models.Instance Variables:	importingContext	<ProtoObject | PseudoContext>	importerClass	<Behavior>"
"SmalltalkImporter","I'm responsible for creating Famix model out of Smalltalk code.I'm mainly invoked by the MooseImportClassesTask"
"CandidateListOperatorAcceptingAnyKindOfReceiver","a CandidateListOperatorAcceptingAnyKindOfReceiver compute a list of possible type for a FamixInvocation's receiver when:	- the receiver is a Class (so its type is then evident :))- the receiver is 'self'- the receiver is 'super'- the receiver is a FAMIXAttributeshould normally accept any kind of receiver, but all type are not yet supported or implemented."
"InstallElementsOperator","InstallElementsOperator's' responsibility is to add famix entities (probably collected by other tasks such MooseCompositeImporterTask) into a model.InstallElementsOperator>>with: runOn: populates a Moose model with elements.Instance Variables	container:		<Object>container	- contains (MOOSE model -) elements"
"AbstractSmalltalkMetamodelFactory",""
"MooseCompositeImporterTask","A MooseCompositeImporterTask is an abstract class which defines the logical steps and the glue between these steps to import entities from a specification (list of packages, classes or categories). MooseCompositeImporterTask collects Smalltalk classes, ask the MooseImportClassesTask to create entities and the InstallElementsOperator to populate the moose model. The MooseImportClassesTask will then pass entities to the InstallElementsOperator which will populate the model.My subclasses specify specific way to identify the Smalltalk classes that should be represented in a model."
"CandidateListOperatorAcceptingBasicAndVariableReceivers","a CandidateListOperatorAcceptingBasicAndVariableReceivers  compute a list of possible type for a FamixInvocation's receiver when:	- the receiver is a Class (so its type is then evident :))- the receiver is 'self'- the receiver is 'super'- the receiver is a FAMIXAttribute"
"AbstractSmalltalkMethodVisitor",""
"SmalltalkMetamodelFactory",""
"MoosePharoImporterTask","This class specifies that the Smalltalk classes are identified using packages.Implementation notes.	Should check packageFrom: because it may be useless and has to be fixed anyway	packageFrom: and namesString do not have a sender. -> get rid of them"
"AbstractCandidateListOperator",""
"CandidateListOperatorAcceptingSimpleKindsOfReceiver","a CandidateListOperatorAcceptingSimpleKindsOfReceiver compute a list of possible type for a FamixInvocation's receiver when:	- the receiver is a Class (so its type is then evident :))- the receiver is 'self'- the receiver is 'super'"
"MonticelloMethodVisitor",""
"SmalltalkScope",""
"MooseImportClassesTask","A MooseImportClassesTask is an elementary importing action which is called by the MooseCompositeImporterTask.Normally you should not call it directly. The results of MooseImportClassesTask is a list of entitie which are not yet installed in a model.MooseImportClassesTask pays attention to import classes and their extensions nicely.A MooseImportClassesTask does not deal directly with a model. It just creates entities that will be installed in a model. The installation is trigged by the MooseCompositeImporterTask and implemented by InstallElementsOperator."
"CandidateListOperator","a CandidateListOperator compute a list of possible type for a FamixInvocation's receiver when:	- the receiver is a Class (so its type is then evident :))- the receiver is 'self'- the receiver is 'super'"
"M5P10C17FullReferencerInSide",""
"M5P10C18FullRefereeInSideOutSide",""
"M6P11C19FullRefereeOutSide",""
"M6P12C20FullReferencerOutSide",""
"M7P13C21FullReferencerOutSide",""
"M7P14C22FullRefereeOutSide",""
"M1P1C1FullReferencerOutSide",""
"M1P2C4FullRefereeInSide",""
"M1P2C3ReferencerInSideRefereeOutSide",""
"M1P2C2ReferencerOutSideRefereeInSide",""
"M1P3C8FullReferencerInSide",""
"M1P3C5ReferencerInSideRefereeInSide",""
"M1P3C7FullRefereeInSide",""
"M1P3C6FullReferencerInSideOutSide",""
"M2P4C10FullReferencerInSide",""
"M2P4C9FullRefereeInSide",""
"M2P5C11FullRefereeOutSide",""
"M2P6C12FullReferencerInSide",""
"M2P6C13FullRefereeInSideOutSide",""
"M3P7C14ReferencerOutSideRefereeOutSide",""
"M4P8C15FullReferencerOutSide",""
"M5P9C16FullReferencerOutSideInSide",""
"LANInterface","LAN Interface comments for testing purposes.Instance Variables:	addressee	<ValueHolder>	description of addressee	contents	<ValueHolder>	description of contents	deviceNameMenu	<ValueModel>	description of deviceNameMenu	nextNode	<ValueHolder>	description of nextNode	nodeList	<SelectionInList>	description of nodeList	nodeName	<ValueHolder>	description of nodeName	originator	<ValueHolder>	description of originator"
"LANOutputServer",""
"TLANInterface",""
"LANPacket",""
"LANFileServer",""
"LANAbstractDestinationAddress",""
"LANPool",""
"LANPrintServer",""
"LANSingleDestinationAddress",""
"LANNode",""
"LANWorkStation",""
"ClassA",""
"ClassC",""
"ClassF1",""
"ClassB",""
"ClassD",""
"ClassG",""
"ClassB1",""
"ClassE",""
"ClassB2",""
"ClassF",""
"A1",""
"C1",""
"E1",""
"G1",""
"I1",""
"B1",""
"D1",""
"F1",""
"H1",""
"A2",""
"B2",""
"A3",""
"B3",""
"C3",""
"A4",""
"B4",""
"TheRoot",""
"SubRootLevelOne",""
"ExternalReferenceClass","Description--------------------I am a class that should not be in the model for test. I should be a stub."
"SubRootModelTwo",""
"SubRootModelThree",""
"FamixTest",""
"FamixTest3ModelTest","I am test runed on FamixTest3 model to be able to tests features were you need a real model."
"MooseMSEImporterTest",""
"MooseTaskTest",""
"MooseAbstractGroupTest",""
"MooseEntityTest",""
"MooseModelDescriptionTest",""
"MooseModelRootTests",""
"MooseGroupTest",""
"MooseGroupSetOperationsTest",""
"MooseObjectExtensionsTest",""
"MooseModelTestResource",""
"FAMIXLintRuleTest",""
"MooseModelTest","Just a test about mooseModel root and so on."
"MooseIntegerIdGeneratorTest",""
"MoosePropertyGroupTest",""
"MooseSampleData",""
"MooseModelDistributionMapExtensionsTest",""
"MooseModelDistributionMapRenderingTest",""
"DistributionMapExampleTest",""
"MooseFinderForSimpleClassesTest",""
"MooseFinderForSimpleNamespacesTest",""
"VerveineJMooseFinderTest",""
"MooseFinderTest",""
"MooseFinderForSimpleMethodsTest",""
"MooseFinderForSimplePackagesTest",""
"MooseModelFinderExtensionsTest",""
"MooseGroupPaintingTest",""
"MooseModelRoassalPaintingsExtensionsTest",""
"MooseFameViewTest",""
"OverviewPyramidTest","An OverviewPyramidTest is a test class for testing the behavior of OverviewPyramid"
"MooseSmalltalkImporterSubclassesTest",""
"FamixReferenceModelNamespaceTestResource",""
"FamixReferenceModelImporterTest",""
"MooseScriptsTest",""
"ClassesExtensionTestResource",""
"FamixReferenceModelMergingClassAndMetaclassImporterTest",""
"MooseSmalltalkImporterFamixClassTest",""
"SmalltalkModelTestResource",""
"ImportingContextTest",""
"MooseSmalltalkImporterRoelTyperTest",""
"FamixReferenceModelNamespaceMergingClassAndMetaclassTestResource",""
"MooseScripts",""
"MoosePharoImporterTaskTest",""
"AbstractFAMIXNavigationTest",""
"FAMIXMethodNavigationChefTest",""
"FAMIXPropertiesTest",""
"FAMIXSelfLoopScopeTest",""
"FAMIXObjectQueriesSelfLoopTest",""
"FAMIXClassNavigationChefTest",""
"FAMIXMetricsTest",""
"FAMIXPackageNavigationChefTest",""
"FamixStNavigationTestResource",""
"FAMIXClassNavigationTest",""
"FAMIXNamespaceNavigationChefTest",""
"FAMIXPackageNavigationTest",""
"FAMIXInvocationNavigationTest",""
"FAMIXNamespaceNavigationTest",""
"LANImporterTest",""
"LANMooseModelTest",""
"LANPackageTestResource",""
"FamixModelExtractionTest",""
"MooseMorphicTestResource",""
"LANSmalltalkAccessTest",""
"LANAbstractImportTest",""
"LANMooseGroupTest",""
"FamixInvocationsTest",""
"FamixPropertiesTest",""
"MooseSqueakClassPackageImporterTest",""
"FAMIXStepwiseImporterTest",""
"MPImportSTCommand",""
"MooseImportFromMseWizard",""
"PackageCommitWizard",""
"MooseImportingContextPart","A MooseImportingContextPart is the part concerning the context to import in the second 'page' of the moose wizard. Instance Variables	centralCheckbox:		<Object>	contextFrame:		<Object>	detailContextButton:		<Object>centralCheckbox	- xxxxxcontextFrame	- xxxxxdetailContextButton	- xxxxx"
"MooseImportFromSmalltalkImageWizard","A MooseWizardControl is the Wizard control of the moose wizard. It subclass the generic class WizardControl to make a specific action when the terminate button is pressed: open the moose finder. This class initialize itself its components (WizarPanes and WizardPart). Therefore, to use the moose wizard you just have to evaluate: 'MooseWizardControl new openFirstFrame'.Instance Variables"
"ProjectVersionWizard",""
"MooseImportingContextAllCheckboxesDisplayedPart",""
"MooseMetacelloWizard",""
"MooseContextCheckboxesPart",""
"MooseMetacelloRadioButtonsPart",""
"MooseVersionWizard",""
