"class","comment"
"GtBoxerArrayUInt",""
"GtBoxer",""
"GtBoxerString",""
"GtBoxerSizeU32",""
"GtBoxerSizeI32Examples",""
"GtBoxerPointI32",""
"GtBoxerArrayUIntExamples",""
"GtBoxerArrayPointF32",""
"GtBoxerPointF32Structure",""
"GtBoxerUint128Examples",""
"GtBoxerSizeF32","I am a copy of class GtBoxerSizeF64. This comment is copied from there, and might not be entirely accuratePlease comment me using the following template inspired by Class Responsibility Collaborator (CRC) design:For the Class part:  State a one line summary. For example, ""I represent a paragraph of text"".For the Responsibility part: Three sentences about my main responsibilities - what I do, what I know.For the Collaborators Part: State my main collaborators and one line about how I interact with them. Public API and Key Messages- message one   - message two - (for bonus points) how to create instances.   One simple example is simply gorgeous. Internal Representation and Key Implementation Points.    Implementation Points"
"GtBoxerPointI32Examples",""
"GtBoxerPoint",""
"GtBoxerArrayF32Examples",""
"GtBoxerValueBox",""
"GtBoxerSizeU64",""
"GtBoxerSizeU32Examples",""
"GtBoxerPoint3","I am a copy of class GtBoxerPoint. This comment is copied from there, and might not be entirely accuratePlease comment me using the following template inspired by Class Responsibility Collaborator (CRC) design:For the Class part:  State a one line summary. For example, ""I represent a paragraph of text"".For the Responsibility part: Three sentences about my main responsibilities - what I do, what I know.For the Collaborators Part: State my main collaborators and one line about how I interact with them. Public API and Key Messages- message one   - message two - (for bonus points) how to create instances.   One simple example is simply gorgeous. Internal Representation and Key Implementation Points.    Implementation Points"
"GtBoxerPoint3F32Examples",""
"GtBoxerArrayU16",""
"GtBoxerUint128Structure","I am a structure variant of ${GtBoxerUint128}$"
"GtBoxerExternalObject",""
"GtBoxerSizeF64",""
"GtBoxerSizeF32Examples",""
"GtBoxerPointF32",""
"GtClipboardContext",""
"GtClipboardLibrary",""
"GtClipboard",""
"GtCoderClassUpdatedAnnouncement",""
"GtSearchClassesInPackageFilter",""
"GtClassCoderNavigationSelectionChanged",""
"GtSearchIntersectionFilter",""
"GtCoderPrintStringAttribute",""
"GtFilteredMethodsCoder",""
"GtPackageCoderElement",""
"GtCoderSpotterStart",""
"GtCoderContentElement",""
"GtASTPatternHighlighter",""
"GtClassCoderElement",""
"GtCoderExpandableBaselineStyler",""
"GtSyncScrollRange",""
"GtCoderAction",""
"GtSearchTypedGroupResult",""
"GtCoderEvaluationUnhandledError",""
"GtClassCommentCoder",""
"GtSearchPragmasFilter",""
"GtCoderElement",""
"GtCoderExpanderLook",""
"GtSearchMethodsContainedInClassFilter",""
"GtCodersAnnouncement",""
"GtSearchASTFilter",""
"GtCoderMainActionsChanged",""
"GtSearchTypedEntitiesFilter",""
"GtCodersDataSource",""
"GtSearchFilter",""
"GtPackageCoder",""
"GtMethodsCoder",""
"GtProcessCoderElement",""
"GtSelectorReferenceAndLiteralHighlighter",""
"GtPackageCardElement",""
"GtVariableExplanationLinkStyler","I add a yellow circle adornment to variables in a text. The variables are argument node, temporary nodes, self nodes, super node and global nodes."
"GtContextCoderVariableLook",""
"GtCoderCommentStyler",""
"GtBlockCoderEvaluationRequester",""
"GtMethodContextCoder",""
"GtSearchGroupResult",""
"GtPackageClassesCompletionStrategy",""
"GtClassCoderPackagesAndHierarchyNavigation",""
"GtSearchMethodsWithClassPatternFilter",""
"GtCodersScrollToCoder",""
"GtSearchImplementorsFilter",""
"GtCoderPackageUpdatedAnnouncement",""
"GtSearchTestClassesFilter",""
"GtCoderContextActionsChanged",""
"GtSearchNegationFilter",""
"GtSourceCoderErrorAttribute",""
"GtPackagesCoder",""
"GtClassCoder",""
"GtClassDefinitionsCoder",""
"GtCoderNavigationPackagesTreeElement",""
"GtImplementorPatternHighlighter",""
"GtCoderCardElement",""
"GtCompositeExplanationLinkStyler",""
"GtYellowCircleExplanationTextAdornment",""
"GtSourceCoderAddOns",""
"GtSearchPackageGroupResult",""
"GtCoderToggleLook",""
"GtClassDefinitionCoder",""
"GtSearchDeprecatedPackagesFilter",""
"GtBaselinePackageCompletionStrategy",""
"GtClassCoderPackagesPanesNavigation",""
"GtSearchMethodsInInstanceAndClassSideFilter",""
"GtCodersCoderRemoved",""
"GtSearchImageMethodsFilter",""
"GtCoderEvaluationAnnouncement",""
"GtSearchDeprecatedClassesFilter",""
"GtClassCoderPackagesFilterStringChanged",""
"GtSearchUnionFilter",""
"GtExampleStatusAttribute",""
"GtClassMethodsCoder",""
"GtPackageTagCoderElement",""
"GtCoders",""
"GtCoderNavigationPackagesAndHierarchyElement",""
"GtCompositeHighlighter",""
"GtClassesElement",""
"GtCoderExpandableMethodStyler",""
"GtSyncScrollRanges",""
"GtCoderDropDownAction",""
"GtSearchClassGroupResult",""
"GtSelectorKeywordAttribute",""
"GtSourceCoder",""
"GtSearchReferencesFilter",""
"GtBaselineCompletionStrategy",""
"GtCoderElementHolder",""
"GtSearchMethodsInClassFilter",""
"GtCodersCoderAnnouncement",""
"GtSearchDeprecatedMethodsFilter",""
"GtCoderRequestFocus",""
"GtSearchClassesFilter",""
"GtClassCoderNavigationAnnouncement",""
"GtSearchBinaryFilter",""
"GtPackageTagCoder",""
"GtExampleGroupCoder",""
"GtDiffElement",""
"GtVariableReferenceHighlighter",""
"GtPackageTagCardElement",""
"GtSourceReferenceHighlighter",""
"GtMethodCoderCategoryLook",""
"GtCoderContextVariableStyler",""
"GtSourceCoderEvaluationRequester",""
"GtPharoSnippetCoder",""
"GtSearchNullGroupResult",""
"GtPackagesCompletionStrategy",""
"GtCoder",""
"GtSearchMethodsWithPackagePatternFilter",""
"GtPackagesCoderNavigationAnnouncement",""
"GtReplaceTextCompletionAction",""
"GtSearchMethodCategoryFilter",""
"GtCoderRefreshStackAnnouncement",""
"GtSearchMethodsFilter",""
"GtCoderExpandedChanged",""
"GtSearchNullFilter",""
"GtClassBreadcrumbToggleLook",""
"GtExtractMethodController",""
"GtCoderClassSelector",""
"GtClassesCoder",""
"GtCodersElement",""
"GtPragmaHighlighter",""
"GtClassCardElement",""
"GtSelectorExplanationLinkStyler","I add a yellow circle adornment to selectors in a text. The selectors are pragma nodes, literal nodes and message nodes."
"GtCoderExampleStatusStyler",""
"GtCoderBodyStyler",""
"GtSourceCoderRequester",""
"GtCategoryToggleLook",""
"GtMethodCoder",""
"GtSearchImagePackagesFilter",""
"GtCoderClassWithPackageCompletionStrategy",""
"GtClassCoderPackagesTreeNavigation",""
"GtSearchMethodsInPackageFilter",""
"GtCodersCodersChanged",""
"GtSearchImplementorPatternFilter",""
"GtCoderNavigationModelChangedAnnouncement",""
"GtSearchImageClassesFilter",""
"GtCoderAnnouncement",""
"GtSearchBlockFilter",""
"GtReorderParametersAttribute",""
"GtProcessCoder",""
"GtPackagesCoderElement",""
"GtClassCommentsCoder",""
"GtCoderNavigationPackagesPanesElement",""
"GtImplementorHighlighter",""
"GtCoderActionsElement",""
"GtSourceExplanationLinkStyler",""
"GtWatchExpression",""
"GtCoderAddOns",""
"GtSearchMethodGroupResult",""
"GtSourceCoderTextStyler",""
"GtBlockCoder",""
"GtSearchPackagesFilter",""
"GtBaselineOfClassCompletionStrategy",""
"GtClassCoderNavigationModel",""
"GtSearchInstanceVariableReferenceFilter",""
"GtCodersCoderAdded",""
"GtSearchIFixedMethodsFilter",""
"GtSearchMethodReferencesFilterExamples",""
"GtMethodCoderByScripterExamples",""
"GtMethodCoderTaskExamples",""
"GtPharoSnippetCoderExamples",""
"GtSearchMethodsContainedInClassFilterExamples",""
"GtBlockCoderExamples",""
"GtFilterStubSampleA",""
"GtMethodCoderActionExamples",""
"GtSearchClassFilterExamples",""
"GtSearchPackageFilterExamples",""
"GtClassCoderExamples",""
"GtFilterStubSampleB",""
"GtMethodCoderStylerExamples",""
"GtSearchMethodFilterExamples","!Method filter examples!!Implementors${example:GtSearchMethodFilterExamples>>#implementorsOfThisMessage}$!!Package pattern${example:GtSearchMethodFilterExamples>>#packagePatternFilter}$!!Pragmas${example:GtMethodsCoderExamples>>#gtExamplesFilter}$!!References==gtReferences== can be applied to several objects. Class references:${example:GtSearchMethodReferencesFilterExamples>>#referencesToSampleB|previewShow=gtItemsFor:}$Selector references:${example:GtSearchMethodReferencesFilterExamples>>#referencesToThisSelector}$Number references${example:GtSearchMethodReferencesFilterExamples>>#referencesTo42}$!!Intersection${example:GtSearchMethodReferencesFilterExamples>>#gtExamplePragmasAndReferencesToMethodCoder}$!!Union@@todo"
"GtCoderExamples",""
"GtMethodCoderExamples",""
"GtMethodsCoderExamples",""
"GtSystemS1SubclassC2",""
"GtSystemS1SubclassOfC2C4",""
"GtSystemS1RootClassC1",""
"GtSystemS1SubclassC3",""
"GtSystemS1AnotherClassC3",""
"GtCompleterExamples",""
"GtCompletionStrategy",""
"GtCompletionShortcutHander","I am a custom shortcut handler to be used by completion controller.I only process shortcuts if a completion popup is opened, otherwise I ignore them"
"GtPreviewCompletionAttribute",""
"GtCompletionController","!! Class invariants- action preview is visible then and only then when there is a selected action in the popup list!! Behaviour- whenever selection in the popup list changes a preview is updated accordingly, therefore there is no need to manually control it"
"BrRBMethodBodyTextStyler",""
"GtRenamerExamples",""
"GtCompletionCancelPreviewSignal",""
"GtKeywordCompletionAction",""
"GtPreviewDeletionAttribute",""
"GtCompositeRenameAction",""
"GtCompletionApplyPreviewSignal",""
"GtBinaryCompletionAction",""
"GtCompletionStrategyAttribute",""
"GtRenameAction",""
"GtRenameActionAnnoucement",""
"GtParenthesizedMessageCompletionAction",""
"GtCompletionPartAttribute",""
"GtPrefixTreeExamples",""
"GtCompleterCompletionAccepted","I indicate that an entry for from the completion dialog was accepted and inserted in the text."
"GtInsertTextCompletionAction",""
"GtCompletionPopupListener",""
"GtCompositePrefixTreeExamples",""
"GtPrefixTree",""
"GtDeleteTextCompletionAction",""
"GtWeightedStringsCompletionStrategy",""
"GtCompositePrefixTree",""
"GtCompositeCompletionAction",""
"GtStringsCompletionStrategy",""
"GtCompletionPopupElement",""
"GtCompletionAction",""
"GtPharoCompletionStrategy",""
"GtRenameAttribute",""
"GtPharoMessageNode",""
"GtPharoMessageSendNode",""
"GtPharoReturnNode",""
"GtPharoErrorNode",""
"GtPharoProgramNode",""
"GtPharoSymbolLiteralNode",""
"GtPharoPragmaErrorNode",""
"GtPharoCascadeNode",""
"GtPharoParser",""
"GtPharoStringLiteralNode",""
"GtPharoPragmaNode",""
"GtPharoBlockErrorNode",""
"GtPharoNumberLiteralNode",""
"GtPharoErrorPatternNode",""
"GtPharoBlockNode",""
"GtPharoNilLiteralNode",""
"GtPharoMethodPatternNode",""
"GtPharoAssignmentNode",""
"GtPharoCharacterLiteralNode",""
"GtPharoMethodNode",""
"GtPharoArrayNode",""
"GtPharoBooleanLiteralNode",""
"GtPharoUnaryMessageNode",""
"GtPharoProgramNodeVisitor",""
"GtPharoValueNode",""
"GtPharoByteArrayLiteralNode",""
"GtPharoKeywordMessageNode",""
"GtPharoScanner",""
"GtPharoMethodSequenceNode",""
"GtPharoArrayLiteralNode",""
"GtPharoBinaryMessageNode",""
"GtPharoVariableNode",""
"GtPharoSequenceNode",""
"GtPharoLiteralNode",""
"GtConnectorExamples",""
"GtConnectorButtonsChanged",""
"GtConnectorButtonRemovedEvent","Is sent after button is removed from the scene graph."
"GtConnectorElementContext",""
"GtConnectorButtonCreatedEvent","Is sent by ButtonAttribute after button is created.I allow Connector to be notified and attach its own additional handlers to newly created button"
"GtConnectorButtonAttributeCreatedEvent","I am sent by styler when it creates a button attribute"
"GtExplainerTargetLook",""
"GtConnectorButtonAddedEvent","Is sent after button is added to the scene graph"
"BlElementRemovedFromSceneGraph",""
"BlVocalElement","I am an element that sends explicit events for the addition and removal from the scene graph."
"BlElementAddedToSceneGraph",""
"GtExplainerExamples",""
"GtConnectorExampleStyler",""
"GtConnectorTargetElement",""
"GtConnectorStylerEvent","I am an event sent by styler"
"GtConnectorLinkDeletedEvent","Is sent by styler when logical link between methods disappeared since previous styling operation"
"GtConnectorTextButtonAttribute",""
"GtInspectorConnectorSwitchStencil",""
"GtConnectorOptions",""
"GtConnectorSourceElement",""
"GtConnectorLinkCreatedEvent","Is sent by styler when it detects a new logical link between methods since previous styling operation"
"GtExplainerElementContext",""
"GtConnectorTextButtonElement",""
"GtConnectorLink","I describes a logical connection (link) between methods"
"GtConnectorButtonsChangedByStyler",""
"GtExplainerExplanationAttribute",""
"GtConnector",""
"GtConcreteConstraintStatus",""
"GtCompositeConstraint",""
"GtConstraintStatus",""
"GtConstraint","I represent a generic constraint. My subclasses define concrete constraints.In general, a constraint defines a condition that a system must adhere to. I specifically do not know anything except for retrieving the ${method:GtConstraint>>#status}$. See ${class:GtConstraintStatus}$."
