filename,comment_amount,code_amount,ratio,classComment,methodComment,methodBody,constructorComment,constructorBody,fieldComment,fieldBody,classCommentLineLength,classCommentSymbolLength
SchemaColumnConvertNotSupportedException.java,28,26,1.0769230769230769,"
 * Exception thrown when the parquet reader find column type mismatches.
 ",,,,,"/**
 * Name of the column which cannot be converted.
 */
 
/**
 * Physical column type in the actual parquet file.
 */
 
/**
 * Logical column type in the parquet schema the parquet reader use to parse all files.
 */
 
","Field column
Field physicalType
Field logicalType
",1,72
OrcColumnarBatchReader.java,54,128,0.421875,"
 * To support vectorization in WholeStageCodeGen, this reader returns ColumnarBatch.
 * After creating, `initialize` and `initBatch` should be called sequentially.
 ","/**
 * Initialize ORC file reader and batch record reader.
 * Please note that `initBatch` is needed to be called after this.
 */
 
/**
 * Initialize columnar batch by setting required schema and partition information.
 * With this information, this creates ColumnarBatch with the full schema.
 *
 * @param orcSchema Schema from ORC file reader.
 * @param requiredFields All the fields that are required to return, including partition fields.
 * @param requestedDataColIds Requested column ids from orcSchema. -1 if not existed.
 * @param requestedPartitionColIds Requested column ids from partition schema. -1 if not existed.
 * @param partitionValues Values of partition columns.
 */
 
/**
 * Return true if there exists more data in the next batch. If exists, prepare the next batch
 * by copying from ORC VectorizedRowBatch columns to Spark ColumnarBatch columns.
 */
 
","{
    FileSplit fileSplit = (FileSplit) inputSplit;
    Configuration conf = taskAttemptContext.getConfiguration();
    Reader reader = OrcFile.createReader(fileSplit.getPath(), OrcFile.readerOptions(conf).maxLength(OrcConf.MAX_FILE_LENGTH.getLong(conf)).filesystem(fileSplit.getPath().getFileSystem(conf)));
    Reader.Options options = OrcInputFormat.buildOptions(conf, reader, fileSplit.getStart(), fileSplit.getLength());
    recordReader = reader.rows(options);
} 
{
    wrap = new VectorizedRowBatchWrap(orcSchema.createRowBatch(capacity));
    // `selectedInUse` should be initialized with `false`.
    assert (!wrap.batch().selectedInUse);
    assert (requiredFields.length == requestedDataColIds.length);
    assert (requiredFields.length == requestedPartitionColIds.length);
    // If a required column is also partition column, use partition value and don't read from file.
    for (int i = 0; i < requiredFields.length; i++) {
        if (requestedPartitionColIds[i] != -1) {
            requestedDataColIds[i] = -1;
        }
    }
    this.requiredFields = requiredFields;
    this.requestedDataColIds = requestedDataColIds;
    StructType resultSchema = new StructType(requiredFields);
    // Just wrap the ORC column vector instead of copying it to Spark column vector.
    orcVectorWrappers = new org.apache.spark.sql.vectorized.ColumnVector[resultSchema.length()];
    for (int i = 0; i < requiredFields.length; i++) {
        DataType dt = requiredFields[i].dataType();
        if (requestedPartitionColIds[i] != -1) {
            OnHeapColumnVector partitionCol = new OnHeapColumnVector(capacity, dt);
            ColumnVectorUtils.populate(partitionCol, partitionValues, requestedPartitionColIds[i]);
            partitionCol.setIsConstant();
            orcVectorWrappers[i] = partitionCol;
        } else {
            int colId = requestedDataColIds[i];
            // Initialize the missing columns once.
            if (colId == -1) {
                OnHeapColumnVector missingCol = new OnHeapColumnVector(capacity, dt);
                missingCol.putNulls(0, capacity);
                missingCol.setIsConstant();
                orcVectorWrappers[i] = missingCol;
            } else {
                orcVectorWrappers[i] = new OrcColumnVector(dt, wrap.batch().cols[colId]);
            }
        }
    }
    columnarBatch = new ColumnarBatch(orcVectorWrappers);
} 
{
    recordReader.nextBatch(wrap.batch());
    int batchSize = wrap.batch().size;
    if (batchSize == 0) {
        return false;
    }
    columnarBatch.setNumRows(batchSize);
    for (int i = 0; i < requiredFields.length; i++) {
        if (requestedDataColIds[i] != -1) {
            ((OrcColumnVector) orcVectorWrappers[i]).setBatchSize(batchSize);
        }
    }
    return true;
} 
",,,"/**
 * The column IDs of the physical ORC file schema which are required by this reader.
 * -1 means this required column is partition column, or it doesn't exist in the ORC file.
 * Ideally partition column should never appear in the physical file, and should only appear
 * in the directory name. However, Spark allows partition columns inside physical file,
 * but Spark will discard the values from the file, and use the partition value got from
 * directory name. The column order will be reserved though.
 */
 
","Field requestedDataColIds
",2,161
VectorizedParquetRecordReader.java,96,183,0.5245901639344263,"
 * A specialized RecordReader that reads into InternalRows or ColumnarBatches directly using the
 * Parquet column APIs. This is somewhat based on parquet-mr's ColumnReader.
 *
 * TODO: handle complex types, decimal requiring more than 8 bytes, INT96. Schema mismatch.
 * All of these can be handled efficiently and easily with codegen.
 *
 * This class can either return InternalRows or ColumnarBatches. With whole stage codegen
 * enabled, this class returns ColumnarBatches which offers significant performance gains.
 * TODO: make this always return ColumnarBatches.
 ","/**
 * Implementation of RecordReader API.
 */
 
/**
 * Utility API that will read all the data in path. This circumvents the need to create Hadoop
 * objects to use this class. `columns` can contain the list of columns to project.
 */
 
/**
 * Returns the ColumnarBatch object that will be used for all rows returned by this reader.
 * This object is reused. Calling this enables the vectorized reader. This should be called
 * before any calls to nextKeyValue/nextBatch.
 */
 
/**
 * Can be called before any rows are returned to enable returning columnar batches directly.
 */
 
/**
 * Advances to the next batch of rows. Returns false if there are no more.
 */
 
","{
    super.initialize(inputSplit, taskAttemptContext);
    initializeInternal();
} 
{
    super.initialize(path, columns);
    initializeInternal();
} 
{
    if (columnarBatch == null)
        initBatch();
    return columnarBatch;
} 
{
    returnColumnarBatch = true;
} 
{
    for (WritableColumnVector vector : columnVectors) {
        vector.reset();
    }
    columnarBatch.setNumRows(0);
    if (rowsReturned >= totalRowCount)
        return false;
    checkEndOfRowGroup();
    int num = (int) Math.min((long) capacity, totalCountLoadedSoFar - rowsReturned);
    for (int i = 0; i < columnReaders.length; ++i) {
        if (columnReaders[i] == null)
            continue;
        columnReaders[i].readBatch(num, columnVectors[i]);
    }
    rowsReturned += num;
    columnarBatch.setNumRows(num);
    numBatched = num;
    batchIdx = 0;
    return true;
} 
",,,"/**
 * Batch of rows that we assemble and the current index we've returned. Every time this
 * batch is used up (batchIdx == numBatched), we populated the batch.
 */
 
/**
 * For each request column, the reader to read this column. This is NULL if this column
 * is missing from the file, in which case we populate the attribute with NULL.
 */
 
/**
 * The number of rows that have been returned.
 */
 
/**
 * The number of rows that have been reading, including the current in flight row group.
 */
 
/**
 * For each column, true if the column is missing in the file and we'll instead return NULLs.
 */
 
/**
 * The timezone that timestamp INT96 values should be converted to. Null if no conversion. Here to
 * workaround incompatibilities between different engines when writing timestamp values.
 */
 
/**
 * columnBatch object that is used for batch decoding. This is created on first use and triggers
 * batched decoding. It is not valid to interleave calls to the batched interface with the row
 * by row RecordReader APIs.
 * This is only enabled with additional flags for development. This is still a work in progress
 * and currently unsupported cases will fail with potentially difficult to diagnose errors.
 * This should be only turned on for development to work on this feature.
 *
 * When this is set, the code will branch early on in the RecordReader APIs. There is no shared
 * code between the path that uses the MR decoders and the vectorized ones.
 *
 * TODOs:
 *  - Implement v2 page formats (just make sure we create the correct decoders).
 */
 
/**
 * If true, this class returns batches instead of rows.
 */
 
/**
 * The memory mode of the columnarBatch
 */
 
","Field batchIdx
Field columnReaders
Field rowsReturned
Field totalCountLoadedSoFar
Field missingColumns
Field convertTz
Field columnarBatch
Field returnColumnarBatch
Field MEMORY_MODE
",9,554
ParquetDictionary.java,16,28,0.5714285714285714,,,,,,,,1,0
VectorizedRleValuesReader.java,77,521,0.14779270633397312,"
 * A values reader for Parquet's run-length encoded data. This is based off of the version in
 * parquet-mr with these changes:
 *  - Supports the vectorized interface.
 *  - Works on byte arrays(byte[]) instead of making byte streams.
 *
 * This encoding is used in multiple places:
 *  - Definition/Repetition levels
 *  - Dictionary ids.
 | Current decoding mode. The encoded data contains groups of either run length encoded data| (RLE) or bit packed data. Each group contains a header that indicates which group it is and| the number of values in the group.| If true, the bit width is fixed. This decoder is used in different places and this also| The RLE reader implements the vectorized decoding interface when used to decode dictionary| IDs. This is different than the above APIs that decodes definitions levels along with values.| More details here: https://github.com/Parquet/parquet-format/blob/master/Encodings.md","/**
 * Initializes the internal state for decoding ints of `bitWidth`.
 */
 
/**
 * Reads `total` ints into `c` filling them in starting at `c[rowId]`. This reader
 * reads the definition levels and then will read from `data` for the non-null values.
 * If the value is null, c will be populated with `nullValue`. Note that `nullValue` is only
 * necessary for readIntegers because we also use it to decode dictionaryIds and want to make
 * sure it always has a value in range.
 *
 * This is a batched version of this logic:
 *  if (this.readInt() == level) {
 *    c[rowId] = data.readInteger();
 *  } else {
 *    c[rowId] = null;
 *  }
 */
 
/**
 * Decoding for dictionary ids. The IDs are populated into `values` and the nullability is
 * populated into `nulls`.
 */
 
/**
 * Reads the next varint encoded int.
 */
 
/**
 * Reads the next 4 byte little endian int.
 */
 
/**
 * Reads the next byteWidth little endian int.
 */
 
/**
 * Reads the next group.
 */
 
","{
    Preconditions.checkArgument(bitWidth >= 0 && bitWidth <= 32, ""bitWidth must be >= 0 and <= 32"");
    this.bitWidth = bitWidth;
    this.bytesWidth = BytesUtils.paddedByteCountFromBits(bitWidth);
    this.packer = Packer.LITTLE_ENDIAN.newBytePacker(bitWidth);
} 
{
    int left = total;
    while (left > 0) {
        if (this.currentCount == 0)
            this.readNextGroup();
        int n = Math.min(left, this.currentCount);
        switch(mode) {
            case RLE:
                if (currentValue == level) {
                    data.readIntegers(n, c, rowId);
                } else {
                    c.putNulls(rowId, n);
                }
                break;
            case PACKED:
                for (int i = 0; i < n; ++i) {
                    if (currentBuffer[currentBufferIdx++] == level) {
                        c.putInt(rowId + i, data.readInteger());
                    } else {
                        c.putNull(rowId + i);
                    }
                }
                break;
        }
        rowId += n;
        left -= n;
        currentCount -= n;
    }
} 
{
    int left = total;
    while (left > 0) {
        if (this.currentCount == 0)
            this.readNextGroup();
        int n = Math.min(left, this.currentCount);
        switch(mode) {
            case RLE:
                if (currentValue == level) {
                    data.readIntegers(n, values, rowId);
                } else {
                    nulls.putNulls(rowId, n);
                }
                break;
            case PACKED:
                for (int i = 0; i < n; ++i) {
                    if (currentBuffer[currentBufferIdx++] == level) {
                        values.putInt(rowId + i, data.readInteger());
                    } else {
                        nulls.putNull(rowId + i);
                    }
                }
                break;
        }
        rowId += n;
        left -= n;
        currentCount -= n;
    }
} 
{
    int value = 0;
    int shift = 0;
    int b;
    do {
        b = in.read();
        value |= (b & 0x7F) << shift;
        shift += 7;
    } while ((b & 0x80) != 0);
    return value;
} 
{
    int ch4 = in.read();
    int ch3 = in.read();
    int ch2 = in.read();
    int ch1 = in.read();
    return ((ch1 << 24) + (ch2 << 16) + (ch3 << 8) + (ch4 << 0));
} 
{
    switch(bytesWidth) {
        case 0:
            return 0;
        case 1:
            return in.read();
        case 2:
            {
                int ch2 = in.read();
                int ch1 = in.read();
                return (ch1 << 8) + ch2;
            }
        case 3:
            {
                int ch3 = in.read();
                int ch2 = in.read();
                int ch1 = in.read();
                return (ch1 << 16) + (ch2 << 8) + (ch3 << 0);
            }
        case 4:
            {
                return readIntLittleEndian();
            }
    }
    throw new RuntimeException(""Unreachable"");
} 
{
    try {
        int header = readUnsignedVarInt();
        this.mode = (header & 1) == 0 ? MODE.RLE : MODE.PACKED;
        switch(mode) {
            case RLE:
                this.currentCount = header >>> 1;
                this.currentValue = readIntLittleEndianPaddedOnBitWidth();
                return;
            case PACKED:
                int numGroups = header >>> 1;
                this.currentCount = numGroups * 8;
                if (this.currentBuffer.length < this.currentCount) {
                    this.currentBuffer = new int[this.currentCount];
                }
                currentBufferIdx = 0;
                int valueIndex = 0;
                while (valueIndex < this.currentCount) {
                    // values are bit packed 8 at a time, so reading bitWidth will always work
                    ByteBuffer buffer = in.slice(bitWidth);
                    this.packer.unpack8Values(buffer, buffer.position(), this.currentBuffer, valueIndex);
                    valueIndex += 8;
                }
                return;
            default:
                throw new ParquetDecodingException(""not a valid mode "" + this.mode);
        }
    } catch (IOException e) {
        throw new ParquetDecodingException(""Failed to read from input stream"", e);
    }
} 
",,,,,9,909
ParquetLogRedirector.java,30,34,0.8823529411764706," Redirects the JUL logging for parquet-mr versions <= 1.8 to SLF4J logging using| SLF4JBridgeHandler. Parquet-mr versions >= 1.9 use SLF4J directly",,,,,,,1,147
SpecificParquetRecordReaderBase.java,64,236,0.2711864406779661,"
 * Base class for custom RecordReaders for Parquet that directly materialize to `T`.
 * This class handles computing row groups, filtering on them, setting up the column readers,
 * etc.
 * This is heavily based on parquet-mr's RecordReader.
 * TODO: move this to the parquet-mr project. There are performance benefits of doing it
 * this way, albeit at a higher cost to implement. This base class is reusable.
 |
   * Utility classes to abstract over different way to read ints with different encodings.
   * TODO: remove this layer of abstraction?
   ","/**
 * Returns the list of files at 'path' recursively. This skips files that are ignored normally
 * by MapReduce.
 */
 
/**
 * Initializes the reader to read the file at `path` with `columns` projected. If columns is
 * null, all the columns are projected.
 *
 * This is exposed for testing to be able to create this reader without the rest of the Hadoop
 * split machinery. It is not intended for general use and those not support all the
 * configurations.
 */
 
/**
 * Creates a reader for definition and repetition levels, returning an optimized one if
 * the levels are not needed.
 */
 
/**
 * @param readSupportClass to instantiate
 * @return the configured read support
 */
 
","{
    List<String> result = new ArrayList<>();
    if (path.isDirectory()) {
        for (File f : path.listFiles()) {
            result.addAll(listDirectory(f));
        }
    } else {
        char c = path.getName().charAt(0);
        if (c != '.' && c != '_') {
            result.add(path.getAbsolutePath());
        }
    }
    return result;
} 
{
    Configuration config = new Configuration();
    config.set(""spark.sql.parquet.binaryAsString"", ""false"");
    config.set(""spark.sql.parquet.int96AsTimestamp"", ""false"");
    this.file = new Path(path);
    long length = this.file.getFileSystem(config).getFileStatus(this.file).getLen();
    ParquetMetadata footer = readFooter(config, file, range(0, length));
    List<BlockMetaData> blocks = footer.getBlocks();
    this.fileSchema = footer.getFileMetaData().getSchema();
    if (columns == null) {
        this.requestedSchema = fileSchema;
    } else {
        if (columns.size() > 0) {
            Types.MessageTypeBuilder builder = Types.buildMessage();
            for (String s : columns) {
                if (!fileSchema.containsField(s)) {
                    throw new IOException(""Can only project existing columns. Unknown field: "" + s + "" File schema:\n"" + fileSchema);
                }
                builder.addFields(fileSchema.getType(s));
            }
            this.requestedSchema = builder.named(ParquetSchemaConverter.SPARK_PARQUET_SCHEMA_NAME());
        } else {
            this.requestedSchema = ParquetSchemaConverter.EMPTY_MESSAGE();
        }
    }
    this.sparkSchema = new ParquetToSparkSchemaConverter(config).convert(requestedSchema);
    this.reader = new ParquetFileReader(config, footer.getFileMetaData(), file, blocks, requestedSchema.getColumns());
    // use the blocks from the reader in case some do not match filters and will not be read
    for (BlockMetaData block : reader.getRowGroups()) {
        this.totalRowCount += block.getRowCount();
    }
} 
{
    try {
        if (maxLevel == 0)
            return new NullIntIterator();
        return new RLEIntIterator(new RunLengthBitPackingHybridDecoder(BytesUtils.getWidthFromMaxInt(maxLevel), bytes.toInputStream()));
    } catch (IOException e) {
        throw new IOException(""could not read levels in page for col "" + descriptor, e);
    }
} 
{
    try {
        return readSupportClass.getConstructor().newInstance();
    } catch (InstantiationException | IllegalAccessException | NoSuchMethodException | InvocationTargetException e) {
        throw new BadConfigurationException(""could not instantiate read support class"", e);
    }
} 
",,,"/**
 * The total number of rows this RecordReader will eventually read. The sum of the
 * rows of all the row groups.
 */
 
","Field totalRowCount
",9,536
VectorizedColumnReader.java,99,496,0.19959677419354838,"
 * Decoder to return values from a single column.
 ","/**
 * Advances to the next value. Returns true if the value is non-null.
 */
 
/**
 * Reads `total` values from this columnReader into column.
 */
 
/**
 * Helper function to construct exception for parquet schema mismatch.
 */
 
/**
 * Reads `num` values into column, decoding the values from `dictionaryIds` and `dictionary`.
 */
 
","{
    if (valuesRead >= endOfPageValueCount) {
        if (valuesRead >= totalValueCount) {
            // How do we get here? Throw end of stream exception?
            return false;
        }
        readPage();
    }
    ++valuesRead;
    // TODO: Don't read for flat schemas
    // repetitionLevel = repetitionLevelColumn.nextInt();
    return definitionLevelColumn.nextInt() == maxDefLevel;
} 
{
    int rowId = 0;
    WritableColumnVector dictionaryIds = null;
    if (dictionary != null) {
        // SPARK-16334: We only maintain a single dictionary per row batch, so that it can be used to
        // decode all previous dictionary encoded pages if we ever encounter a non-dictionary encoded
        // page.
        dictionaryIds = column.reserveDictionaryIds(total);
    }
    while (total > 0) {
        // Compute the number of values we want to read in this page.
        int leftInPage = (int) (endOfPageValueCount - valuesRead);
        if (leftInPage == 0) {
            readPage();
            leftInPage = (int) (endOfPageValueCount - valuesRead);
        }
        int num = Math.min(total, leftInPage);
        PrimitiveType.PrimitiveTypeName typeName = descriptor.getPrimitiveType().getPrimitiveTypeName();
        if (isCurrentPageDictionaryEncoded) {
            // Read and decode dictionary ids.
            defColumn.readIntegers(num, dictionaryIds, column, rowId, maxDefLevel, (VectorizedValuesReader) dataColumn);
            // TIMESTAMP_MILLIS encoded as INT64 can't be lazily decoded as we need to post process
            // the values to add microseconds precision.
            if (column.hasDictionary() || (rowId == 0 && (typeName == PrimitiveType.PrimitiveTypeName.INT32 || (typeName == PrimitiveType.PrimitiveTypeName.INT64 && originalType != OriginalType.TIMESTAMP_MILLIS) || typeName == PrimitiveType.PrimitiveTypeName.FLOAT || typeName == PrimitiveType.PrimitiveTypeName.DOUBLE || typeName == PrimitiveType.PrimitiveTypeName.BINARY))) {
                // Column vector supports lazy decoding of dictionary values so just set the dictionary.
                // We can't do this if rowId != 0 AND the column doesn't have a dictionary (i.e. some
                // non-dictionary encoded values have already been added).
                column.setDictionary(new ParquetDictionary(dictionary));
            } else {
                decodeDictionaryIds(rowId, num, column, dictionaryIds);
            }
        } else {
            if (column.hasDictionary() && rowId != 0) {
                // This batch already has dictionary encoded values but this new page is not. The batch
                // does not support a mix of dictionary and not so we will decode the dictionary.
                decodeDictionaryIds(0, rowId, column, column.getDictionaryIds());
            }
            column.setDictionary(null);
            switch(typeName) {
                case BOOLEAN:
                    readBooleanBatch(rowId, num, column);
                    break;
                case INT32:
                    readIntBatch(rowId, num, column);
                    break;
                case INT64:
                    readLongBatch(rowId, num, column);
                    break;
                case INT96:
                    readBinaryBatch(rowId, num, column);
                    break;
                case FLOAT:
                    readFloatBatch(rowId, num, column);
                    break;
                case DOUBLE:
                    readDoubleBatch(rowId, num, column);
                    break;
                case BINARY:
                    readBinaryBatch(rowId, num, column);
                    break;
                case FIXED_LEN_BYTE_ARRAY:
                    readFixedLenByteArrayBatch(rowId, num, column, descriptor.getPrimitiveType().getTypeLength());
                    break;
                default:
                    throw new IOException(""Unsupported type: "" + typeName);
            }
        }
        valuesRead += num;
        rowId += num;
        total -= num;
    }
} 
{
    return new SchemaColumnConvertNotSupportedException(Arrays.toString(descriptor.getPath()), descriptor.getPrimitiveType().getPrimitiveTypeName().toString(), column.dataType().catalogString());
} 
{
    switch(descriptor.getPrimitiveType().getPrimitiveTypeName()) {
        case INT32:
            if (column.dataType() == DataTypes.IntegerType || DecimalType.is32BitDecimalType(column.dataType())) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        column.putInt(i, dictionary.decodeToInt(dictionaryIds.getDictId(i)));
                    }
                }
            } else if (column.dataType() == DataTypes.ByteType) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        column.putByte(i, (byte) dictionary.decodeToInt(dictionaryIds.getDictId(i)));
                    }
                }
            } else if (column.dataType() == DataTypes.ShortType) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        column.putShort(i, (short) dictionary.decodeToInt(dictionaryIds.getDictId(i)));
                    }
                }
            } else {
                throw constructConvertNotSupportedException(descriptor, column);
            }
            break;
        case INT64:
            if (column.dataType() == DataTypes.LongType || DecimalType.is64BitDecimalType(column.dataType()) || originalType == OriginalType.TIMESTAMP_MICROS) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        column.putLong(i, dictionary.decodeToLong(dictionaryIds.getDictId(i)));
                    }
                }
            } else if (originalType == OriginalType.TIMESTAMP_MILLIS) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        column.putLong(i, DateTimeUtils.fromMillis(dictionary.decodeToLong(dictionaryIds.getDictId(i))));
                    }
                }
            } else {
                throw constructConvertNotSupportedException(descriptor, column);
            }
            break;
        case FLOAT:
            for (int i = rowId; i < rowId + num; ++i) {
                if (!column.isNullAt(i)) {
                    column.putFloat(i, dictionary.decodeToFloat(dictionaryIds.getDictId(i)));
                }
            }
            break;
        case DOUBLE:
            for (int i = rowId; i < rowId + num; ++i) {
                if (!column.isNullAt(i)) {
                    column.putDouble(i, dictionary.decodeToDouble(dictionaryIds.getDictId(i)));
                }
            }
            break;
        case INT96:
            if (column.dataType() == DataTypes.TimestampType) {
                if (!shouldConvertTimestamps()) {
                    for (int i = rowId; i < rowId + num; ++i) {
                        if (!column.isNullAt(i)) {
                            Binary v = dictionary.decodeToBinary(dictionaryIds.getDictId(i));
                            column.putLong(i, ParquetRowConverter.binaryToSQLTimestamp(v));
                        }
                    }
                } else {
                    for (int i = rowId; i < rowId + num; ++i) {
                        if (!column.isNullAt(i)) {
                            Binary v = dictionary.decodeToBinary(dictionaryIds.getDictId(i));
                            long rawTime = ParquetRowConverter.binaryToSQLTimestamp(v);
                            long adjTime = DateTimeUtils.convertTz(rawTime, convertTz, UTC);
                            column.putLong(i, adjTime);
                        }
                    }
                }
            } else {
                throw constructConvertNotSupportedException(descriptor, column);
            }
            break;
        case BINARY:
            // TODO: this is incredibly inefficient as it blows up the dictionary right here. We
            // need to do this better. We should probably add the dictionary data to the ColumnVector
            // and reuse it across batches. This should mean adding a ByteArray would just update
            // the length and offset.
            for (int i = rowId; i < rowId + num; ++i) {
                if (!column.isNullAt(i)) {
                    Binary v = dictionary.decodeToBinary(dictionaryIds.getDictId(i));
                    column.putByteArray(i, v.getBytes());
                }
            }
            break;
        case FIXED_LEN_BYTE_ARRAY:
            // DecimalType written in the legacy mode
            if (DecimalType.is32BitDecimalType(column.dataType())) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        Binary v = dictionary.decodeToBinary(dictionaryIds.getDictId(i));
                        column.putInt(i, (int) ParquetRowConverter.binaryToUnscaledLong(v));
                    }
                }
            } else if (DecimalType.is64BitDecimalType(column.dataType())) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        Binary v = dictionary.decodeToBinary(dictionaryIds.getDictId(i));
                        column.putLong(i, ParquetRowConverter.binaryToUnscaledLong(v));
                    }
                }
            } else if (DecimalType.isByteArrayDecimalType(column.dataType())) {
                for (int i = rowId; i < rowId + num; ++i) {
                    if (!column.isNullAt(i)) {
                        Binary v = dictionary.decodeToBinary(dictionaryIds.getDictId(i));
                        column.putByteArray(i, v.getBytes());
                    }
                }
            } else {
                throw constructConvertNotSupportedException(descriptor, column);
            }
            break;
        default:
            throw new UnsupportedOperationException(""Unsupported type: "" + descriptor.getPrimitiveType().getPrimitiveTypeName());
    }
} 
",,,"/**
 * Total number of values read.
 */
 
/**
 * value that indicates the end of the current page. That is,
 * if valuesRead == endOfPageValueCount, we are at the end of the page.
 */
 
/**
 * The dictionary, if this column has dictionary encoding.
 */
 
/**
 * If true, the current page is dictionary encoded.
 */
 
/**
 * Maximum definition level for this column.
 */
 
/**
 * Repetition/Definition/Value readers.
 */
 
/**
 * Total number of values in this column (in this row group).
 */
 
/**
 * Total values in the current page.
 */
 
","Field valuesRead
Field endOfPageValueCount
Field dictionary
Field isCurrentPageDictionaryEncoded
Field maxDefLevel
Field repetitionLevelColumn
Field totalValueCount
Field pageValueCount
",1,49
VectorizedValuesReader.java,23,19,1.2105263157894737,"
 * Interface for value decoding that supports vectorized (aka batched) decoding.
 * TODO: merge this into parquet-mr.
 ",,,,,,,2,115
VectorizedPlainValuesReader.java,25,160,0.15625,"
 * An implementation of the Parquet PLAIN decoder that supports the vectorized interface.
 ",,,,,,,1,89
ColumnDictionary.java,16,32,0.5,,,,,,,,1,0
UnsafeExternalRowSorter.java,41,176,0.23295454545454544,,"/**
 * Computes prefix for the given row. For efficiency, the returned object may be reused in
 * further calls to a given PrefixComputer.
 */
 
/**
 * Forces spills to occur every `frequency` records. Only for use in tests.
 */
 
/**
 * Return the peak memory used so far, in bytes.
 */
 
/**
 * @return the total amount of time spent sorting data (in-memory only).
 */
 
","computePrefix 
{
    assert frequency > 0 : ""Frequency must be positive"";
    testSpillFrequency = frequency;
} 
{
    return sorter.getPeakMemoryUsedBytes();
} 
{
    return sorter.getSortTimeNanos();
} 
",,,"/**
 * If positive, forces records to be spilled to disk at the given frequency (measured in numbers
 * of records). This is only intended to be used in tests.
 */
 
/**
 * Key prefix value, or the null prefix value if isNull = true. *
 */
 
/**
 * Whether the key is null.
 */
 
","Field testSpillFrequency
Field value
Field isNull
",1,0
RecordBinaryComparator.java,24,42,0.5714285714285714,,,,,,,,1,0
BufferedRowIterator.java,48,36,1.3333333333333333,"
 * An iterator interface used to pull the output from generated function for multiple operators
 * (whole stage codegen).
 ","/**
 * Returns the elapsed time since this object is created. This object represents a pipeline so
 * this is a measure of how long the pipeline has been running.
 */
 
/**
 * Initializes from array of iterators of InternalRow.
 */
 
/**
 * Append a row to currentRows.
 */
 
/**
 * Returns whether `processNext()` should stop processing next row from `input` or not.
 *
 * If it returns true, the caller should exit the loop (return from processNext()).
 */
 
/**
 * Increase the peak execution memory for current task.
 */
 
/**
 * Processes the input until have a row as output (currentRow).
 *
 * After it's called, if currentRow is still null, it means no more rows left.
 */
 
","{
    return (System.nanoTime() - startTimeNs) / (1000 * 1000);
} 
init 
{
    currentRows.add(row);
} 
{
    return !currentRows.isEmpty();
} 
{
    TaskContext.get().taskMetrics().incPeakExecutionMemory(size);
} 
processNext 
",,,,,2,119
Offset.java,27,29,0.9310344827586207,"
 * This class is an alias of {@link org.apache.spark.sql.connector.read.streaming.Offset}. It's
 * internal and deprecated. New streaming data source implementations should use data source v2 API,
 * which will be supported in the long term.
 *
 * This class will be removed in a future release.
 ",,,,,,,5,287
MutableColumnarRow.java,23,216,0.10648148148148148,"
 * A mutable version of {@link ColumnarRow}, which is used in the vectorized hash map for hash
 * aggregate, and {@link ColumnarBatch} to save object creation.
 *
 * Note that this class intentionally has a lot of duplicated code with {@link ColumnarRow}, to
 * avoid java polymorphism overhead by keeping {@link ColumnarRow} and this class final classes.
 ",,,,,,,5,347
OffHeapColumnVector.java,70,414,0.16908212560386474,"
 * Column data backed using offheap memory.
 ","/**
 * Allocates columns to store elements of each field of the schema off heap.
 * Capacity is the initial capacity of the vector and it will grow as necessary. Capacity is
 * in number of elements, not number of bytes.
 */
 
/**
 * Allocates columns to store elements of each field off heap.
 * Capacity is the initial capacity of the vector and it will grow as necessary. Capacity is
 * in number of elements, not number of bytes.
 */
 
/**
 * Returns the off heap pointer for the values buffer.
 */
 
/**
 * Returns the dictionary Id for rowId.
 * This should only be called when the ColumnVector is dictionaryIds.
 * We have this separate method for dictionaryIds as per SPARK-16928.
 */
 
","{
    return allocateColumns(capacity, schema.fields());
} 
{
    OffHeapColumnVector[] vectors = new OffHeapColumnVector[fields.length];
    for (int i = 0; i < fields.length; i++) {
        vectors[i] = new OffHeapColumnVector(capacity, fields[i].dataType());
    }
    return vectors;
} 
{
    return data;
} 
{
    assert (dictionary == null) : ""A ColumnVector dictionary should not have a dictionary for itself."";
    return Platform.getInt(null, data + 4L * rowId);
} 
",,,,,1,43
